distance,total_force
1338.05,8.38751
1333.02,8.51798
1327.99,8.65014
1322.96,8.78401
1317.93,8.91959
1312.9,9.0569
1307.87,9.19595
1302.85,9.33673
1297.83,9.47927
1292.81,9.62357
1287.79,9.76962
1282.78,9.91745
1277.77,10.067
1272.77,10.2184
1267.77,10.3716
1262.78,10.5265
1257.79,10.6832
1252.81,10.8416
1247.84,11.0019
1242.87,11.1638
1237.91,11.3276
1232.96,11.493
1228.02,11.6602
1223.09,11.8291
1218.17,11.9997
1213.25,12.172
1208.35,12.3459
1203.46,12.5214
1198.58,12.6986
1193.72,12.8773
1188.86,13.0576
1184.02,13.2393
1179.2,13.4225
1174.39,13.6072
1169.59,13.7932
1164.81,13.9805
1160.05,14.1691
1155.31,14.3589
1150.58,14.5499
1145.87,14.742
1141.19,14.9351
1136.52,15.1291
1131.87,15.3239
1127.25,15.5196
1122.65,15.7159
1118.07,15.9129
1113.51,16.1103
1108.98,16.3081
1104.48,16.5062
1100,16.7044
1095.55,16.9027
1091.13,17.1009
1086.73,17.2989
1082.37,17.4965
1078.04,17.6936
1073.74,17.89
1069.47,18.0856
1065.23,18.2802
1061.03,18.4736
1056.87,18.6657
1052.74,18.8562
1048.65,19.0451
1044.6,19.232
1040.58,19.4168
1036.61,19.5992
1032.68,19.7791
1028.79,19.9562
1024.94,20.1302
1021.14,20.301
1017.38,20.4684
1013.67,20.6319
1010,20.7915
1006.39,20.9468
1002.82,21.0976
999.309,21.2436
995.846,21.3846
992.435,21.5202
989.079,21.6502
985.777,21.7744
982.531,21.8923
979.342,22.0038
976.212,22.1086
973.14,22.2063
970.129,22.2968
967.179,22.3797
964.292,22.4547
961.468,22.5216
958.708,22.5801
956.014,22.6299
953.386,22.6708
950.826,22.7025
948.334,22.7248
945.912,22.7374
943.561,22.7401
941.28,22.7327
939.072,22.7151
936.938,22.6869
934.877,22.648
932.892,22.5983
930.982,22.5376
929.149,22.4657
927.394,22.3826
925.716,22.2882
924.118,22.1823
922.6,22.0649
921.162,21.936
919.805,21.7956
918.529,21.6436
917.337,21.48
916.226,21.3049
915.2,21.1185
914.257,20.9206
913.398,20.7115
912.624,20.4913
911.935,20.2602
911.332,20.0182
910.814,19.7656
910.382,19.5027
910.036,19.2296
909.777,18.9467
909.604,18.6541
909.517,18.3522
909.517,18.0412
909.604,17.7216
909.777,17.3937
910.037,17.0578
910.382,16.7143
910.814,16.3635
911.333,16.006
911.936,15.642
912.625,15.2721
913.399,14.8965
914.258,14.5159
915.201,14.1305
916.228,13.7409
917.338,13.3474
918.532,12.9506
919.807,12.5508
921.164,12.1486
922.602,11.7443
924.121,11.3383
925.719,10.9312
927.396,10.5234
929.152,10.1152
930.985,9.70704
932.895,9.29938
934.881,8.89257
936.941,8.48701
939.076,8.08305
941.284,7.68107
943.565,7.28139
945.916,6.88435
948.339,6.49027
950.83,6.09946
953.391,5.7122
956.019,5.32877
958.713,4.94942
961.473,4.57441
964.297,4.20397
967.184,3.83831
970.134,3.47763
973.146,3.12212
976.217,2.77195
979.348,2.42728
982.537,2.08826
985.783,1.75501
989.084,1.42764
992.441,1.10627
995.852,0.790988
999.315,0.481865
1002.83,0.178968
1006.4,-0.117646
1010.01,-0.407937
1013.67,-0.69187
1017.38,-0.969425
1021.14,-1.24059
1024.95,-1.50536
1028.79,-1.76373
1032.68,-2.01574
1036.61,-2.26139
1040.59,-2.50073
1044.6,-2.73377
1048.66,-2.96058
1052.75,-3.18119
1056.88,-3.39567
1061.04,-3.60407
1065.24,-3.80646
1069.48,-4.00291
1073.75,-4.1935
1078.05,-4.3783
1082.38,-4.55739
1086.74,-4.73086
1091.14,-4.8988
1095.56,-5.06129
1100.01,-5.21844
1104.49,-5.37032
1108.99,-5.51704
1113.52,-5.65869
1118.08,-5.79538
1122.65,-5.92719
1127.26,-6.05423
1131.88,-6.1766
1136.53,-6.2944
1141.2,-6.40773
1145.88,-6.51669
1150.59,-6.62137
1155.32,-6.72188
1160.06,-6.81832
1164.82,-6.91078
1169.6,-6.99936
1174.4,-7.08416
1179.21,-7.16527
1184.03,-7.24279
1188.87,-7.31681
1193.72,-7.38742
1198.59,-7.45472
1203.47,-7.51879
1208.36,-7.57972
1213.26,-7.63759
1218.17,-7.6925
1223.1,-7.74452
1228.03,-7.79375
1232.97,-7.84025
1237.92,-7.88411
1242.88,-7.9254
1247.85,-7.96421
1252.82,-8.0006
1257.8,-8.03466
1262.79,-8.06644
1267.78,-8.09602
1272.78,-8.12348
1277.78,-8.14886
1282.79,-8.17225
1287.8,-8.1937
1292.82,-8.21327
1297.83,-8.23103
1302.86,-8.24703
1307.88,-8.26134
1312.91,-8.274
1317.94,-8.28508
1322.97,-8.29462
1328,-8.30267
1333.03,-8.3093
1338.06,-8.31454
1343.09,-8.31844
1348.13,-8.32106
1353.16,-8.32243
1358.19,-8.3226
1363.22,-8.32161
1368.25,-8.3195
1373.27,-8.31632
1378.3,-8.3121
1383.32,-8.30688
1388.34,-8.3007
1393.36,-8.29359
1398.38,-8.28558
1403.39,-8.27672
1408.4,-8.26704
1413.4,-8.25656
1418.4,-8.24531
1423.4,-8.23333
1428.39,-8.22065
1433.38,-8.20729
1438.36,-8.19328
1443.34,-8.17865
1448.32,-8.16342
1453.28,-8.14762
1458.25,-8.13127
1463.2,-8.11439
1468.15,-8.09701
1473.1,-8.07915
1478.04,-8.06083
1482.97,-8.04207
1487.89,-8.02289
1492.81,-8.00331
1497.72,-7.98334
1502.63,-7.96301
1507.53,-7.94234
1512.42,-7.92133
1517.3,-7.90001
1522.17,-7.8784
1527.04,-7.8565
1531.9,-7.83433
1536.75,-7.8119
1541.59,-7.78924
1546.43,-7.76635
1551.25,-7.74325
1556.07,-7.71994
1560.88,-7.69644
1565.68,-7.67277
1570.47,-7.64893
1575.26,-7.62493
1580.03,-7.60078
1584.8,-7.5765
1589.55,-7.5521
1594.3,-7.52758
1599.03,-7.50294
1603.76,-7.47822
1608.48,-7.4534
1613.18,-7.42849
1617.88,-7.40352
1622.57,-7.37848
1627.25,-7.35337
1631.92,-7.32822
1636.57,-7.30302
1641.22,-7.27778
1645.86,-7.25251
1650.49,-7.22721
1655.1,-7.20189
1659.71,-7.17655
1664.3,-7.15121
1668.89,-7.12586
1673.46,-7.10051
1678.03,-7.07516
1682.58,-7.04983
1687.12,-7.02451
1691.65,-6.99921
1696.17,-6.97393
1700.68,-6.94868
1705.18,-6.92346
1709.67,-6.89827
1714.14,-6.87312
1718.61,-6.84802
1723.06,-6.82295
1727.5,-6.79794
1731.94,-6.77298
1736.35,-6.74807
1740.76,-6.72321
1745.16,-6.69842
1749.54,-6.67368
1753.92,-6.64901
1758.28,-6.62441
1762.63,-6.59987
1766.97,-6.57541
1771.3,-6.55101
1775.61,-6.52669
1779.92,-6.50245
1784.21,-6.47829
1788.49,-6.4542
1792.76,-6.4302
1797.01,-6.40628
1801.26,-6.38244
1805.49,-6.35869
1809.71,-6.33503
1813.92,-6.31145
1818.12,-6.28796
1822.3,-6.26457
1826.47,-6.24126
1830.63,-6.21805
1834.78,-6.19493
1838.92,-6.1719
1843.05,-6.14897
1847.16,-6.12613
1851.26,-6.10339
1855.35,-6.08075
1859.42,-6.0582
1863.49,-6.03575
1867.54,-6.0134
1871.58,-5.99115
1875.6,-5.969
1879.62,-5.94695
1883.62,-5.925
1887.61,-5.90315
1891.59,-5.8814
1895.56,-5.85976
1899.51,-5.83821
1903.45,-5.81677
1907.38,-5.79542
1911.3,-5.77418
1915.2,-5.75304
1919.09,-5.73201
1922.97,-5.71107
1926.84,-5.69024
1930.69,-5.66951
1934.54,-5.64888
1938.37,-5.62836
1942.19,-5.60793
1945.99,-5.58761
1949.78,-5.56739
1953.56,-5.54728
1957.33,-5.52726
1961.09,-5.50735
1964.83,-5.48753
1968.56,-5.46782
1972.28,-5.44821
1975.99,-5.4287
1979.68,-5.40929
1983.36,-5.38998
1987.03,-5.37078
1990.69,-5.35167
1994.33,-5.33266
1997.96,-5.31375
2001.58,-5.29494
2005.19,-5.27623
2008.78,-5.25761
2012.36,-5.2391
2015.93,-5.22068
2019.49,-5.20236
2023.03,-5.18414
2026.56,-5.16601
2030.08,-5.14798
2033.59,-5.13005
2037.08,-5.11221
2040.57,-5.09447
2044.04,-5.07682
2047.49,-5.05926
2050.94,-5.0418
2054.37,-5.02444
2057.79,-5.00716
2061.2,-4.98998
2064.59,-4.97289
2067.98,-4.9559
2071.35,-4.93899
2074.7,-4.92218
2078.05,-4.90545
2081.38,-4.88882
2084.7,-4.87228
2088.01,-4.85582
2091.31,-4.83945
2094.59,-4.82318
2097.86,-4.80699
2101.12,-4.79088
2104.37,-4.77487
2107.6,-4.75894
2110.82,-4.7431
2114.03,-4.72734
2117.23,-4.71167
2120.41,-4.69608
2123.58,-4.68058
2126.74,-4.66516
2129.89,-4.64982
2133.03,-4.63457
2136.15,-4.6194
2139.26,-4.60431
2142.36,-4.5893
2145.44,-4.57437
2148.52,-4.55952
2151.58,-4.54476
2154.63,-4.53007
2157.66,-4.51546
2160.69,-4.50093
2163.7,-4.48648
2166.7,-4.47211
2169.69,-4.45781
2172.66,-4.44359
2175.62,-4.42944
2178.57,-4.41538
2181.51,-4.40138
2184.44,-4.38746
2187.35,-4.37362
2190.26,-4.35985
2193.14,-4.34615
2196.02,-4.33253
2198.89,-4.31898
2201.74,-4.3055
2204.58,-4.29209
2207.41,-4.27876
2210.23,-4.26549
2213.03,-4.2523
2215.82,-4.23917
2218.6,-4.22612
2221.37,-4.21313
2224.13,-4.20021
2226.87,-4.18736
2229.6,-4.17458
2232.32,-4.16187
2235.03,-4.14922
2237.72,-4.13663
2240.41,-4.12412
2243.08,-4.11167
2245.74,-4.09928
2248.38,-4.08696
2251.02,-4.0747
2253.64,-4.06251
2256.25,-4.05038
2258.85,-4.03832
2261.44,-4.02631
2264.01,-4.01437
2266.58,-4.00249
2269.13,-3.99067
2271.67,-3.97891
2274.19,-3.96722
2276.71,-3.95558
2279.21,-3.944
2281.7,-3.93249
2284.18,-3.92103
2286.65,-3.90963
2289.1,-3.89828
2291.54,-3.887
2293.97,-3.87577
2296.39,-3.8646
2298.8,-3.85349
2301.2,-3.84243
2303.58,-3.83143
2305.95,-3.82048
2308.31,-3.80959
2310.66,-3.79876
2312.99,-3.78797
2315.32,-3.77725
2317.63,-3.76657
2319.93,-3.75595
2322.22,-3.74538
2324.5,-3.73487
2326.76,-3.7244
2329.01,-3.71399
2331.25,-3.70363
2333.48,-3.69333
2335.7,-3.68307
2337.91,-3.67286
2340.1,-3.6627
2342.28,-3.65259
2344.45,-3.64254
2346.61,-3.63253
2348.76,-3.62257
2350.89,-3.61265
2353.02,-3.60279
2355.13,-3.59298
2357.23,-3.58321
2359.32,-3.57349
2361.39,-3.56381
2363.46,-3.55418
2365.51,-3.5446
2367.55,-3.53506
2369.58,-3.52557
2371.6,-3.51613
2373.61,-3.50673
2375.6,-3.49737
2377.59,-3.48806
2379.56,-3.47879
2381.52,-3.46957
2383.46,-3.46039
2385.4,-3.45125
2387.33,-3.44215
2389.24,-3.4331
2391.14,-3.42409
2393.03,-3.41512
2394.91,-3.40619
2396.78,-3.39731
2398.63,-3.38846
2400.48,-3.37966
2402.31,-3.3709
2404.13,-3.36217
2405.94,-3.35349
2407.73,-3.34485
2409.52,-3.33624
2411.3,-3.32768
2413.06,-3.31915
2414.81,-3.31066
2416.55,-3.30221
2418.28,-3.2938
2419.99,-3.28542
2421.7,-3.27709
2423.39,-3.26879
2425.08,-3.26052
2426.75,-3.2523
2428.41,-3.24411
2430.05,-3.23595
2431.69,-3.22784
2433.32,-3.21975
2434.93,-3.21171
2436.53,-3.20369
2438.12,-3.19572
2439.7,-3.18777
2441.27,-3.17987
2442.83,-3.17199
2444.37,-3.16415
2445.9,-3.15634
2447.43,-3.14857
2448.94,-3.14083
2450.44,-3.13312
2451.92,-3.12545
2453.4,-3.11781
2454.87,-3.1102
2456.32,-3.10262
2457.76,-3.09507
2459.19,-3.08756
2460.61,-3.08008
2462.02,-3.07262
2463.42,-3.0652
2464.81,-3.05781
2466.18,-3.05045
2467.54,-3.04312
2468.89,-3.03582
2470.23,-3.02855
2471.56,-3.02131
2472.88,-3.0141
2474.19,-3.00692
2475.48,-2.99976
2476.77,-2.99264
2478.04,-2.98554
2479.3,-2.97847
2480.55,-2.97143
2481.79,-2.96442
2483.02,-2.95743
2484.23,-2.95047
2485.44,-2.94354
2486.63,-2.93664
2487.81,-2.92976
2488.98,-2.92291
2490.14,-2.91609
2491.29,-2.90929
2492.43,-2.90252
2493.56,-2.89577
2494.67,-2.88905
2495.78,-2.88236
2496.87,-2.87569
2497.95,-2.86904
2499.02,-2.86242
2500.08,-2.85582
2501.13,-2.84925
2502.16,-2.84271
2503.19,-2.83618
2504.2,-2.82968
2505.21,-2.82321
2506.2,-2.81676
2507.18,-2.81033
2508.15,-2.80392
2509.11,-2.79754
2510.05,-2.79118
2510.99,-2.78484
2511.91,-2.77852
2512.83,-2.77223
2513.73,-2.76596
2514.62,-2.75971
2515.5,-2.75348
2516.37,-2.74727
2517.23,-2.74109
2518.07,-2.73493
2518.91,-2.72878
2519.73,-2.72266
2520.55,-2.71656
2521.35,-2.71048
2522.14,-2.70442
2522.92,-2.69837
2523.69,-2.69235
2524.45,-2.68635
2525.19,-2.68037
2525.93,-2.67441
2526.65,-2.66846
2527.37,-2.66254
2528.07,-2.65663
2528.76,-2.65075
2529.44,-2.64488
2530.11,-2.63903
2530.77,-2.6332
2531.41,-2.62738
2532.05,-2.62159
2532.67,-2.61581
2533.29,-2.61005
2533.89,-2.6043
2534.48,-2.59858
2535.06,-2.59287
2535.63,-2.58718
2536.19,-2.5815
2536.74,-2.57584
2537.27,-2.5702
2537.8,-2.56457
2538.31,-2.55896
2538.81,-2.55337
2539.31,-2.54779
2539.79,-2.54223
2540.26,-2.53668
2540.72,-2.53115
2541.16,-2.52563
2541.6,-2.52013
2542.02,-2.51464
2542.44,-2.50917
2542.84,-2.50371
2543.23,-2.49827
2543.62,-2.49284
2543.99,-2.48742
2544.35,-2.48202
2544.69,-2.47663
2545.03,-2.47126
2545.36,-2.4659
2545.67,-2.46055
2545.98,-2.45522
2546.27,-2.4499
2546.55,-2.44459
2546.82,-2.43929
2547.08,-2.43401
2547.33,-2.42874
2547.57,-2.42348
2547.8,-2.41823
2548.01,-2.413
2548.22,-2.40777
2548.41,-2.40256
2548.59,-2.39736
2548.77,-2.39218
2548.93,-2.387
2549.08,-2.38183
2549.22,-2.37668
2549.34,-2.37153
2549.46,-2.3664
2549.57,-2.36127
2549.66,-2.35616
2549.74,-2.35106
2549.82,-2.34596
2549.88,-2.34088
2549.93,-2.33581
2549.97,-2.33074
2550,-2.32569
2550.01,-2.32064
2550.02,-2.31561
2550.02,-2.31058
2550,-2.30556
2549.97,-2.30055
2549.94,-2.29555
2549.89,-2.29056
2549.83,-2.28557
2549.76,-2.28059
2549.68,-2.27562
2549.58,-2.27066
2549.48,-2.26571
2549.37,-2.26076
2549.24,-2.25582
2549.1,-2.25089
2548.96,-2.24596
2548.8,-2.24105
2548.63,-2.23613
2548.45,-2.23123
2548.26,-2.22633
2548.05,-2.22144
2547.84,-2.21655
2547.62,-2.21167
2547.38,-2.20679
2547.13,-2.20193
2546.87,-2.19706
2546.61,-2.1922
2546.33,-2.18735
2546.04,-2.1825
2545.73,-2.17766
2545.42,-2.17282
2545.1,-2.16798
2544.76,-2.16315
2544.42,-2.15833
2544.06,-2.15351
2543.69,-2.14869
2543.31,-2.14387
2542.92,-2.13906
2542.52,-2.13426
2542.11,-2.12945
2541.68,-2.12465
2541.25,-2.11985
2540.8,-2.11506
2540.35,-2.11027
2539.88,-2.10548
2539.4,-2.10069
2538.91,-2.0959
2538.41,-2.09112
2537.9,-2.08634
2537.38,-2.08156
2536.84,-2.07678
2536.3,-2.072
2535.74,-2.06722
2535.18,-2.06245
2534.6,-2.05767
2534.01,-2.0529
2533.41,-2.04813
2532.8,-2.04335
2532.17,-2.03858
2531.54,-2.03381
2530.9,-2.02903
2530.24,-2.02426
2529.57,-2.01948
2528.9,-2.01471
2528.21,-2.00993
2527.51,-2.00516
2526.8,-2.00038
2526.07,-1.9956
2525.34,-1.99082
2524.6,-1.98603
2523.84,-1.98125
2523.07,-1.97646
2522.3,-1.97167
2521.51,-1.96688
2520.71,-1.96208
2519.9,-1.95728
2519.07,-1.95248
2518.24,-1.94768
2517.4,-1.94287
2516.54,-1.93806
2515.67,-1.93324
2514.8,-1.92842
2513.91,-1.9236
2513.01,-1.91877
2512.1,-1.91394
2511.17,-1.9091
2510.24,-1.90426
2509.29,-1.89941
2508.34,-1.89456
2507.37,-1.8897
2506.39,-1.88483
2505.4,-1.87996
2504.4,-1.87508
2503.39,-1.8702
2502.37,-1.86531
2501.33,-1.86041
2500.29,-1.85551
2499.23,-1.8506
2498.16,-1.84568
2497.08,-1.84075
2495.99,-1.83581
2494.89,-1.83087
2493.78,-1.82592
2492.65,-1.82096
2491.52,-1.81599
2490.37,-1.81101
2489.22,-1.80602
2488.05,-1.80103
2486.87,-1.79602
2485.67,-1.791
2484.47,-1.78597
2483.26,-1.78094
2482.03,-1.77589
2480.8,-1.77083
2479.55,-1.76576
2478.29,-1.76067
2477.02,-1.75558
2475.74,-1.75047
2474.44,-1.74535
2473.14,-1.74022
2471.82,-1.73508
2470.5,-1.72992
2469.16,-1.72475
2467.81,-1.71957
2466.45,-1.71437
2465.08,-1.70916
2463.69,-1.70393
2462.3,-1.69869
2460.89,-1.69344
2459.48,-1.68817
2458.05,-1.68288
2456.61,-1.67758
2455.15,-1.67226
2453.69,-1.66692
2452.22,-1.66157
2450.73,-1.65621
2449.23,-1.65082
2447.73,-1.64542
2446.21,-1.64
2444.67,-1.63456
2443.13,-1.6291
2441.58,-1.62363
2440.01,-1.61813
2438.43,-1.61262
2436.85,-1.60708
2435.25,-1.60153
2433.64,-1.59596
2432.01,-1.59036
2430.38,-1.58474
2428.73,-1.57911
2427.08,-1.57345
2425.41,-1.56777
2423.73,-1.56206
2422.04,-1.55634
2420.33,-1.55059
2418.62,-1.54482
2416.89,-1.53902
2415.15,-1.5332
2413.4,-1.52735
2411.64,-1.52148
2409.87,-1.51559
2408.09,-1.50967
2406.29,-1.50372
2404.49,-1.49774
2402.67,-1.49174
2400.84,-1.48572
2399,-1.47966
2397.14,-1.47358
2395.28,-1.46746
2393.4,-1.46132
2391.51,-1.45515
2389.62,-1.44895
2387.7,-1.44272
2385.78,-1.43646
2383.85,-1.43017
2381.9,-1.42385
2379.94,-1.41749
2377.98,-1.4111
2375.99,-1.40468
2374,-1.39823
2372,-1.39174
2369.98,-1.38522
2367.95,-1.37866
2365.92,-1.37207
2363.86,-1.36544
2361.8,-1.35878
2359.73,-1.35208
2357.64,-1.34534
2355.54,-1.33856
2353.43,-1.33175
2351.31,-1.32489
2349.18,-1.318
2347.04,-1.31107
2344.88,-1.3041
2342.71,-1.29708
2340.53,-1.29003
2338.34,-1.28293
2336.14,-1.27579
2333.92,-1.26861
2331.69,-1.26138
2329.46,-1.25411
2327.21,-1.24679
2324.94,-1.23943
2322.67,-1.23202
2320.38,-1.22457
2318.08,-1.21706
2315.78,-1.20951
2313.45,-1.20191
2311.12,-1.19426
2308.77,-1.18656
2306.42,-1.17881
2304.05,-1.17101
2301.67,-1.16315
2299.27,-1.15525
2296.87,-1.14728
2294.45,-1.13927
2292.02,-1.1312
2289.58,-1.12307
2287.13,-1.11489
2284.67,-1.10665
2282.19,-1.09835
2279.7,-1.09
2277.2,-1.08158
2274.69,-1.0731
2272.16,-1.06456
2269.63,-1.05596
2267.08,-1.0473
2264.52,-1.03857
2261.95,-1.02978
2259.36,-1.02093
2256.77,-1.012
2254.16,-1.00301
2251.54,-0.993956
2248.91,-0.984829
2246.26,-0.975632
2243.6,-0.966365
2240.94,-0.957025
2238.25,-0.947613
2235.56,-0.938128
2232.86,-0.928567
2230.14,-0.918931
2227.41,-0.909218
2224.67,-0.899428
2221.92,-0.889559
2219.15,-0.87961
2216.37,-0.869581
2213.58,-0.859469
2210.78,-0.849275
2207.97,-0.838996
2205.14,-0.828633
2202.3,-0.818182
2199.45,-0.807645
2196.59,-0.797018
2193.71,-0.786302
2190.83,-0.775495
2187.93,-0.764596
2185.02,-0.753602
2182.09,-0.742515
2179.16,-0.731331
2176.21,-0.72005
2173.25,-0.70867
2170.27,-0.69719
2167.29,-0.685609
2164.29,-0.673925
2161.28,-0.662137
2158.26,-0.650243
2155.23,-0.638243
2152.18,-0.626134
2149.12,-0.613916
2146.05,-0.601586
2142.97,-0.589143
2139.87,-0.576586
2136.76,-0.563913
2133.64,-0.551123
2130.51,-0.538213
2127.36,-0.525183
2124.21,-0.51203
2121.04,-0.498754
2117.86,-0.485351
2114.66,-0.471821
2111.45,-0.458162
2108.24,-0.444372
2105,-0.430449
2101.76,-0.416392
2098.5,-0.402198
2095.24,-0.387866
2091.95,-0.373394
2088.66,-0.358779
2085.36,-0.34402
2082.04,-0.329116
2078.71,-0.314063
2075.36,-0.29886
2072.01,-0.283504
2068.64,-0.267994
2065.26,-0.252328
2061.87,-0.236502
2058.46,-0.220516
2055.05,-0.204367
2051.62,-0.188052
2048.17,-0.171569
2044.72,-0.154916
2041.25,-0.13809
2037.77,-0.12109
2034.28,-0.103912
2030.78,-0.0865542
2027.26,-0.0690136
2023.73,-0.0512881
2020.19,-0.0333747
2016.63,-0.0152711
2013.07,0.00302572
2009.49,0.0215182
2005.9,0.0402093
2002.29,0.0591021
1998.68,0.0781988
1995.05,0.0975032
1991.41,0.117017
1987.75,0.136745
1984.09,0.156689
1980.41,0.176852
1976.72,0.197239
1973.01,0.21785
1969.3,0.238691
1965.57,0.259764
1961.83,0.281073
1958.07,0.302621
1954.31,0.324411
1950.53,0.346448
1946.74,0.368734
1942.94,0.391274
1939.12,0.414071
1935.29,0.437128
1931.45,0.460451
1927.6,0.484041
1923.74,0.507904
1919.86,0.532044
1915.97,0.556464
1912.07,0.581169
1908.15,0.606163
1904.23,0.63145
1900.29,0.657034
1896.34,0.68292
1892.37,0.709112
1888.4,0.735616
1884.41,0.762435
1880.41,0.789574
1876.4,0.817038
1872.37,0.844832
1868.34,0.872961
1864.29,0.90143
1860.22,0.930243
1856.15,0.959407
1852.07,0.988926
1847.97,1.01881
1843.86,1.04905
1839.73,1.07967
1835.6,1.11066
1831.45,1.14204
1827.3,1.17381
1823.13,1.20597
1818.94,1.23853
1814.75,1.2715
1810.54,1.30488
1806.32,1.33868
1802.09,1.37291
1797.85,1.40757
1793.6,1.44266
1789.33,1.47821
1785.05,1.5142
1780.76,1.55065
1776.46,1.58757
1772.15,1.62496
1767.82,1.66284
1763.49,1.7012
1759.14,1.74006
1754.78,1.77941
1750.41,1.81928
1746.02,1.85967
1741.63,1.90059
1737.22,1.94204
1732.81,1.98403
1728.38,2.02658
1723.94,2.06968
1719.49,2.11335
1715.03,2.1576
1710.55,2.20244
1706.07,2.24787
1701.57,2.2939
1697.06,2.34055
1692.55,2.38782
1688.02,2.43573
1683.48,2.48427
1678.93,2.53347
1674.36,2.58334
1669.79,2.63387
1665.21,2.68509
1660.62,2.737
1656.01,2.78962
1651.4,2.84295
1646.77,2.897
1642.14,2.9518
1637.49,3.00734
1632.84,3.06364
1628.17,3.12072
1623.49,3.17858
1618.81,3.23723
1614.11,3.2967
1609.41,3.35698
1604.69,3.4181
1599.97,3.48006
1595.23,3.54288
1590.49,3.60657
1585.73,3.67114
1580.97,3.73661
1576.2,3.803
1571.42,3.8703
1566.63,3.93855
1561.83,4.00775
1557.02,4.07792
1552.21,4.14907
1547.38,4.22121
1542.55,4.29436
1537.71,4.36854
1532.86,4.44376
1528,4.52004
1523.13,4.59739
1518.26,4.67582
1513.38,4.75535
1508.49,4.836
1503.59,4.91779
1498.69,5.00073
1493.78,5.08483
1488.86,5.17011
1483.94,5.25659
1479.01,5.34428
1474.07,5.43321
1469.13,5.52338
1464.18,5.61482
1459.22,5.70754
1454.26,5.80156
1449.3,5.89689
1444.32,5.99356
1439.35,6.09157
1434.36,6.19095
1429.38,6.29172
1424.39,6.39388
1419.39,6.49746
1414.39,6.60248
1409.38,6.70895
1404.38,6.81688
1399.37,6.9263
1394.35,7.03722
1389.33,7.14965
1384.31,7.26362
1379.29,7.37914
1374.27,7.49623
1369.24,7.61489
1364.21,7.73515
1359.18,7.85702
1354.15,7.98052
1349.12,8.10566
1344.09,8.23244
1339.05,8.3609
1334.02,8.49103
1328.99,8.62286
1323.96,8.75639
1318.93,8.89163
1313.9,9.02859
1308.87,9.16729
1303.85,9.30773
1298.82,9.44992
1293.81,9.59387
1288.79,9.73958
1283.78,9.88706
1278.77,10.0363
1273.76,10.1873
1268.77,10.3401
1263.77,10.4947
1258.78,10.651
1253.8,10.8091
1248.83,10.969
1243.86,11.1307
1238.9,11.294
1233.95,11.4592
1229,11.626
1224.07,11.7946
1219.14,11.9648
1214.23,12.1368
1209.32,12.3104
1204.43,12.4856
1199.55,12.6624
1194.68,12.8409
1189.83,13.0208
1184.98,13.2023
1180.16,13.3852
1175.34,13.5696
1170.55,13.7553
1165.76,13.9424
1161,14.1308
1156.25,14.3204
1151.52,14.5112
1146.81,14.703
1142.12,14.8959
1137.45,15.0897
1132.8,15.2845
1128.17,15.48
1123.56,15.6762
1118.98,15.873
1114.42,16.0704
1109.88,16.2681
1105.37,16.4662
1100.89,16.6644
1096.43,16.8627
1092.01,17.061
1087.61,17.259
1083.24,17.4567
1078.9,17.6539
1074.59,17.8505
1070.32,18.0463
1066.07,18.2411
1061.87,18.4348
1057.69,18.6272
1053.56,18.8181
1049.46,19.0073
1045.4,19.1947
1041.38,19.3799
1037.4,19.5629
1033.45,19.7433
1029.56,19.921
1025.7,20.0957
1021.89,20.2672
1018.12,20.4353
1014.4,20.5996
1010.73,20.76
1007.1,20.9163
1003.53,21.068
1000,21.215
996.53,21.357
993.109,21.4938
989.742,21.625
986.429,21.7503
983.172,21.8695
979.972,21.9824
976.83,22.0886
973.746,22.1878
970.723,22.2797
967.761,22.3642
964.861,22.4408
962.024,22.5094
959.252,22.5696
956.545,22.6212
953.904,22.6639
951.33,22.6975
948.825,22.7217
946.389,22.7363
944.023,22.7411
941.728,22.7358
939.506,22.7202
937.357,22.6942
935.281,22.6575
933.281,22.61
931.356,22.5515
929.508,22.4819
927.737,22.4011
926.044,22.309
924.43,22.2054
922.896,22.0904
921.442,21.9638
920.069,21.8257
918.777,21.676
917.568,21.5148
916.441,21.3421
915.397,21.1579
914.438,20.9623
913.562,20.7555
912.772,20.5375
912.066,20.3086
911.445,20.0688
910.91,19.8184
910.461,19.5575
910.098,19.2865
909.822,19.0055
909.632,18.7148
909.528,18.4148
909.511,18.1056
909.58,17.7878
909.736,17.4615
909.979,17.1272
910.307,16.7852
910.722,16.4359
911.223,16.0797
911.81,15.717
912.482,15.3482
913.239,14.9737
914.081,14.5941
915.008,14.2096
916.018,13.8208
917.112,13.4281
918.288,13.032
919.547,12.6328
920.888,12.231
922.31,11.8271
923.813,11.4214
925.396,11.0146
927.057,10.6068
928.797,10.1987
930.615,9.7905
932.51,9.38272
934.48,8.97572
936.526,8.56989
938.646,8.16559
940.84,7.76318
943.106,7.36302
945.444,6.96543
947.852,6.57074
950.33,6.17925
952.877,5.79126
955.491,5.40704
958.172,5.02686
960.919,4.65097
963.73,4.27959
966.606,3.91295
969.543,3.55126
972.542,3.1947
975.602,2.84345
978.721,2.49766
981.898,2.1575
985.133,1.82307
988.424,1.49452
991.77,1.17194
995.17,0.855424
998.622,0.545055
1002.13,0.2409
1005.68,-0.0569816
1009.29,-0.348548
1012.94,-0.633763
1016.64,-0.912604
1020.39,-1.18506
1024.19,-1.45111
