distance,total_force
2044.35,2.36589
2042.97,2.36114
2041.59,2.35633
2040.2,2.36211
2038.82,2.37336
2037.44,2.38461
2036.05,2.39588
2034.67,2.40716
2033.29,2.41846
2031.91,2.42976
2030.52,2.44107
2029.14,2.45239
2027.76,2.46372
2026.38,2.47506
2024.99,2.48641
2023.61,2.49777
2022.23,2.50914
2020.85,2.52052
2019.47,2.5319
2018.09,2.5433
2016.71,2.5547
2015.33,2.56611
2013.95,2.57752
2012.57,2.58895
2011.19,2.60037
2009.81,2.61181
2008.43,2.62325
2007.05,2.6347
2005.68,2.64616
2004.3,2.65762
2002.92,2.66908
2001.55,2.68055
2000.17,2.69202
1998.8,2.7035
1997.42,2.71498
1996.05,2.72647
1994.68,2.73796
1993.3,2.74945
1991.93,2.76095
1990.56,2.77244
1989.19,2.78394
1987.82,2.79544
1986.45,2.80694
1985.08,2.81845
1983.72,2.82995
1982.35,2.84145
1980.98,2.85296
1979.62,2.86446
1978.25,2.87596
1976.89,2.88747
1975.53,2.89897
1974.16,2.91047
1972.8,2.92196
1971.44,2.93346
1970.08,2.94495
1968.73,2.95643
1967.37,2.96792
1966.01,2.9794
1964.66,2.99087
1963.3,3.00234
1961.95,3.01381
1960.6,3.02527
1959.25,3.03672
1957.9,3.04817
1956.55,3.05961
1955.2,3.07105
1953.85,3.08247
1952.51,3.09389
1951.16,3.1053
1949.82,3.1167
1948.48,3.12809
1947.14,3.13947
1945.8,3.15084
1944.46,3.1622
1943.13,3.17354
1941.79,3.18488
1940.46,3.1962
1939.12,3.20752
1937.79,3.21881
1936.46,3.2301
1935.14,3.24137
1933.81,3.25262
1932.48,3.26387
1931.16,3.27509
1929.84,3.2863
1928.52,3.29749
1927.2,3.30867
1925.88,3.31983
1924.57,3.33097
1923.25,3.34209
1921.94,3.35319
1920.63,3.36428
1919.32,3.37534
1918.01,3.38638
1916.71,3.3974
1915.41,3.4084
1914.1,3.41938
1912.8,3.43033
1911.51,3.44126
1910.21,3.45217
1908.92,3.46305
1907.62,3.47391
1906.33,3.48474
1905.04,3.49554
1903.76,3.50632
1902.47,3.51707
1901.19,3.5278
1899.91,3.53849
1898.63,3.54915
1897.36,3.55979
1896.08,3.57039
1894.81,3.58097
1893.54,3.59151
1892.27,3.60202
1891.01,3.6125
1889.74,3.62294
1888.48,3.63335
1887.22,3.64373
1885.97,3.65407
1884.71,3.66437
1883.46,3.67464
1882.21,3.68487
1880.97,3.69506
1879.72,3.70521
1878.48,3.71533
1877.24,3.7254
1876,3.73543
1874.77,3.74543
1873.54,3.75538
1872.31,3.76529
1871.08,3.77515
1869.86,3.78497
1868.63,3.79475
1867.41,3.80448
1866.2,3.81416
1864.98,3.8238
1863.77,3.83339
1862.57,3.84294
1861.36,3.85243
1860.16,3.86187
1858.96,3.87127
1857.76,3.88061
1856.57,3.8899
1855.38,3.89914
1854.19,3.90833
1853,3.91746
1851.82,3.92654
1850.64,3.93556
1849.46,3.94453
1848.29,3.95344
1847.12,3.96229
1845.95,3.97109
1844.79,3.97982
1843.63,3.9885
1842.47,3.99711
1841.32,4.00567
1840.17,4.01416
1839.02,4.02259
1837.87,4.03096
1836.73,4.03926
1835.59,4.0475
1834.46,4.05567
1833.33,4.06377
1832.2,4.07181
1831.07,4.07978
1829.95,4.08768
1828.83,4.09552
1827.72,4.10328
1826.61,4.11097
1825.5,4.11858
1824.4,4.12613
1823.3,4.1336
1822.2,4.141
1821.11,4.14832
1820.02,4.15557
1818.93,4.16274
1817.85,4.16984
1816.77,4.17685
1815.7,4.18379
1814.63,4.19065
1813.56,4.19742
1812.5,4.20412
1811.44,4.21073
1810.38,4.21726
1809.33,4.22371
1808.28,4.23007
1807.24,4.23635
1806.2,4.24255
1805.16,4.24865
1804.13,4.25467
1803.1,4.2606
1802.08,4.26644
1801.06,4.27219
1800.04,4.27785
1799.03,4.28342
1798.03,4.2889
1797.02,4.29428
1796.02,4.29958
1795.03,4.30477
1794.04,4.30987
1793.05,4.31488
1792.07,4.31979
1791.09,4.3246
1790.12,4.32931
1789.15,4.33392
1788.19,4.33844
1787.23,4.34285
1786.27,4.34716
1785.32,4.35137
1784.38,4.35548
1783.43,4.35949
1782.5,4.36339
1781.56,4.36718
1780.63,4.37087
1779.71,4.37445
1778.79,4.37793
1777.88,4.3813
1776.97,4.38456
1776.06,4.38771
1775.16,4.39075
1774.27,4.39368
1773.38,4.39649
1772.49,4.3992
1771.61,4.40179
1770.73,4.40427
1769.86,4.40664
1769,4.40889
1768.13,4.41102
1767.28,4.41304
1766.43,4.41494
1765.58,4.41673
1764.74,4.41839
1763.9,4.41994
1763.07,4.42137
1762.24,4.42268
1761.42,4.42386
1760.61,4.42493
1759.79,4.42587
1758.99,4.4267
1758.19,4.42739
1757.39,4.42797
1756.6,4.42842
1755.82,4.42874
1755.04,4.42894
1754.26,4.42902
1753.49,4.42896
1752.73,4.42878
1751.97,4.42848
1751.22,4.42804
1750.47,4.42748
1749.73,4.42678
1748.99,4.42596
1748.26,4.425
1747.53,4.42392
1746.81,4.4227
1746.1,4.42136
1745.39,4.41988
1744.68,4.41826
1743.98,4.41652
1743.29,4.41464
1742.6,4.41262
1741.92,4.41048
1741.25,4.40819
1740.58,4.40578
1739.91,4.40322
1739.25,4.40053
1738.6,4.39771
1737.95,4.39475
1737.31,4.39165
1736.67,4.38841
1736.04,4.38504
1735.42,4.38152
1734.8,4.37787
1734.19,4.37408
1733.58,4.37015
1732.98,4.36609
1732.39,4.36188
1731.8,4.35753
1731.21,4.35305
1730.64,4.34842
1730.07,4.34365
1729.5,4.33874
1728.94,4.33369
1728.39,4.3285
1727.84,4.32317
1727.3,4.3177
1726.77,4.31209
1726.24,4.30633
1725.71,4.30043
1725.2,4.2944
1724.69,4.28821
1724.18,4.28189
1723.69,4.27543
1723.19,4.26882
1722.71,4.26207
1722.23,4.25518
1721.76,4.24815
1721.29,4.24097
1720.83,4.23365
1720.37,4.22619
1719.93,4.21859
1719.48,4.21084
1719.05,4.20296
1718.62,4.19493
1718.2,4.18676
1717.78,4.17845
1717.37,4.16999
1716.97,4.1614
1716.57,4.15266
1716.18,4.14378
1715.79,4.13476
1715.41,4.1256
1715.04,4.1163
1714.68,4.10686
1714.32,4.09728
1713.97,4.08756
1713.62,4.07769
1713.28,4.06769
1712.95,4.05755
1712.62,4.04727
1712.3,4.03686
1711.99,4.0263
1711.68,4.01561
1711.38,4.00477
1711.09,3.9938
1710.8,3.9827
1710.52,3.97145
1710.25,3.96008
1709.98,3.94856
1709.72,3.93691
1709.47,3.92513
1709.22,3.91321
1708.98,3.90115
1708.74,3.88897
1708.52,3.87665
1708.29,3.86419
1708.08,3.85161
1707.87,3.83889
1707.67,3.82605
1707.48,3.81307
1707.29,3.79996
1707.11,3.78673
1706.94,3.77337
1706.77,3.75987
1706.61,3.74625
1706.45,3.73251
1706.31,3.71864
1706.17,3.70464
1706.03,3.69052
1705.91,3.67627
1705.79,3.6619
1705.67,3.64741
1705.56,3.6328
1705.46,3.61806
1705.37,3.60321
1705.28,3.58823
1705.2,3.57314
1705.13,3.55793
1705.07,3.5426
1705.01,3.52715
1704.95,3.51159
1704.91,3.49592
1704.87,3.48013
1704.84,3.46423
1704.81,3.44821
1704.79,3.43209
1704.78,3.41585
1704.77,3.39951
1704.78,3.38305
1704.78,3.38437
1704.8,3.40075
1704.82,3.41702
1704.85,3.43319
1704.88,3.44924
1704.93,3.46517
1704.97,3.481
1705.03,3.49671
1705.09,3.51231
1705.16,3.52779
1705.24,3.54315
1705.32,3.5584
1705.41,3.57353
1705.51,3.58854
1705.61,3.60343
1705.72,3.6182
1705.83,3.63285
1705.96,3.64737
1706.09,3.66178
1706.22,3.67606
1706.37,3.69022
1706.52,3.70425
1706.67,3.71816
1706.84,3.73194
1707.01,3.7456
1707.18,3.75912
1707.37,3.77252
1707.56,3.78579
1707.76,3.79894
1707.96,3.81195
1708.17,3.82483
1708.39,3.83758
1708.61,3.8502
1708.84,3.86269
1709.08,3.87505
1709.32,3.88727
1709.57,3.89936
1709.83,3.91132
1710.09,3.92314
1710.36,3.93483
1710.64,3.94638
1710.92,3.95779
1711.21,3.96907
1711.51,3.98022
1711.81,3.99123
1712.12,4.0021
1712.43,4.01283
1712.76,4.02342
1713.09,4.03388
1713.42,4.0442
1713.76,4.05438
1714.11,4.06442
1714.47,4.07432
1714.83,4.08408
1715.2,4.0937
1715.57,4.10318
1715.95,4.11252
1716.34,4.12172
1716.73,4.13078
1717.13,4.1397
1717.54,4.14848
1717.95,4.15711
1718.37,4.16561
1718.8,4.17396
1719.23,4.18217
1719.67,4.19025
1720.11,4.19817
1720.56,4.20596
1721.02,4.21361
1721.48,4.22111
1721.95,4.22847
1722.43,4.23569
1722.91,4.24277
1723.4,4.24971
1723.89,4.2565
1724.39,4.26315
1724.9,4.26966
1725.41,4.27603
1725.93,4.28226
1726.46,4.28834
1726.99,4.29428
1727.53,4.30009
1728.07,4.30575
1728.62,4.31127
1729.17,4.31665
1729.74,4.32188
1730.3,4.32698
1730.88,4.33194
1731.46,4.33676
1732.04,4.34143
1732.63,4.34597
1733.23,4.35037
1733.83,4.35463
1734.44,4.35874
1735.06,4.36272
1735.68,4.36656
1736.3,4.37027
1736.94,4.37383
1737.58,4.37726
1738.22,4.38055
1738.87,4.3837
1739.52,4.38672
1740.19,4.3896
1740.85,4.39234
1741.53,4.39495
1742.2,4.39743
1742.89,4.39976
1743.58,4.40197
1744.27,4.40404
1744.97,4.40598
1745.68,4.40778
1746.39,4.40945
1747.11,4.41099
1747.83,4.4124
1748.56,4.41367
1749.29,4.41482
1750.03,4.41583
1750.78,4.41671
1751.53,4.41747
1752.28,4.41809
1753.05,4.41859
1753.81,4.41896
1754.58,4.4192
1755.36,4.41932
1756.14,4.41931
1756.93,4.41917
1757.72,4.41891
1758.52,4.41853
1759.32,4.41802
1760.13,4.41739
1760.94,4.41663
1761.76,4.41575
1762.59,4.41475
1763.42,4.41363
1764.25,4.41239
1765.09,4.41103
1765.93,4.40956
1766.78,4.40796
1767.63,4.40624
1768.49,4.40441
1769.36,4.40246
1770.22,4.4004
1771.1,4.39822
1771.98,4.39592
1772.86,4.39352
1773.75,4.391
1774.64,4.38836
1775.54,4.38562
1776.44,4.38276
1777.35,4.3798
1778.26,4.37672
1779.17,4.37354
1780.09,4.37024
1781.02,4.36684
1781.95,4.36333
1782.89,4.35972
1783.82,4.356
1784.77,4.35218
1785.72,4.34825
1786.67,4.34422
1787.63,4.34009
1788.59,4.33586
1789.55,4.33152
1790.52,4.32709
1791.5,4.32255
1792.48,4.31792
1793.46,4.31319
1794.45,4.30836
1795.44,4.30344
1796.44,4.29842
1797.44,4.2933
1798.44,4.28809
1799.45,4.28279
1800.47,4.2774
1801.48,4.27191
1802.5,4.26633
1803.53,4.26067
1804.56,4.25491
1805.59,4.24906
1806.63,4.24313
1807.67,4.23711
1808.72,4.231
1809.77,4.22481
1810.82,4.21853
1811.88,4.21217
1812.94,4.20573
1814,4.1992
1815.07,4.19259
1816.14,4.1859
1817.22,4.17913
1818.3,4.17228
1819.38,4.16535
1820.47,4.15835
1821.56,4.15127
1822.66,4.14411
1823.75,4.13687
1824.86,4.12956
1825.96,4.12218
1827.07,4.11472
1828.18,4.10719
1829.3,4.09959
1830.42,4.09192
1831.54,4.08418
1832.67,4.07637
1833.8,4.06849
1834.93,4.06055
1836.06,4.05253
1837.2,4.04445
1838.35,4.03631
1839.49,4.0281
1840.64,4.01982
1841.8,4.01148
1842.95,4.00308
1844.11,3.99462
1845.27,3.9861
1846.44,3.97752
1847.61,3.96887
1848.78,3.96017
1849.95,3.95141
1851.13,3.9426
1852.31,3.93372
1853.49,3.92479
1854.68,3.91581
1855.87,3.90677
1857.06,3.89768
1858.26,3.88853
1859.46,3.87933
1860.66,3.87009
1861.86,3.86079
1863.07,3.85144
1864.28,3.84204
1865.49,3.83259
1866.7,3.82309
1867.92,3.81355
1869.14,3.80396
1870.36,3.79432
1871.59,3.78464
1872.82,3.77492
1874.05,3.76515
1875.28,3.75533
1876.52,3.74548
1877.76,3.73558
1879,3.72564
1880.24,3.71566
1881.48,3.70565
1882.73,3.69559
1883.98,3.68549
1885.23,3.67536
1886.49,3.66519
1887.75,3.65498
1889.01,3.64473
1890.27,3.63445
1891.53,3.62414
1892.8,3.61379
1894.07,3.60341
1895.34,3.59299
1896.61,3.58255
1897.89,3.57207
1899.16,3.56156
1900.44,3.55102
1901.72,3.54045
1903.01,3.52985
1904.29,3.51922
1905.58,3.50857
1906.87,3.49788
1908.16,3.48717
1909.45,3.47644
1910.75,3.46567
1912.05,3.45489
1913.34,3.44407
1914.64,3.43324
1915.95,3.42238
1917.25,3.4115
1918.56,3.40059
1919.87,3.38966
1921.17,3.37871
1922.49,3.36774
1923.8,3.35676
1925.11,3.34575
1926.43,3.33472
1927.75,3.32367
1929.07,3.3126
1930.39,3.30152
1931.71,3.29042
1933.04,3.2793
1934.36,3.26817
1935.69,3.25702
1937.02,3.24586
1938.35,3.23468
1939.68,3.22349
1941.01,3.21228
1942.35,3.20106
1943.68,3.18983
1945.02,3.17858
1946.36,3.16733
1947.7,3.15606
1949.04,3.14478
1950.38,3.13349
1951.72,3.12219
1953.07,3.11088
1954.41,3.09956
1955.76,3.08823
1957.11,3.07689
1958.46,3.06555
1959.81,3.0542
1961.16,3.04284
1962.51,3.03148
1963.87,3.0201
1965.22,3.00873
1966.58,2.99734
1967.93,2.98596
1969.29,2.97456
1970.65,2.96317
1972.01,2.95177
1973.37,2.94036
1974.73,2.92895
1976.09,2.91754
1977.46,2.90613
1978.82,2.89472
1980.19,2.8833
1981.55,2.87188
1982.92,2.86046
1984.28,2.84904
1985.65,2.83762
1987.02,2.8262
1988.39,2.81479
1989.76,2.80337
1991.13,2.79195
1992.5,2.78053
1993.88,2.76912
1995.25,2.75771
1996.62,2.7463
1998,2.73489
1999.37,2.72349
2000.75,2.71209
2002.12,2.70069
2003.5,2.6893
2004.87,2.67791
2006.25,2.66652
2007.63,2.65514
2009.01,2.64377
2010.38,2.6324
2011.76,2.62104
2013.14,2.60968
2014.52,2.59833
2015.9,2.58698
2017.28,2.57565
2018.66,2.56431
2020.04,2.55299
2021.42,2.54167
2022.81,2.53037
2024.19,2.51907
2025.57,2.50777
2026.95,2.49649
2028.33,2.48522
2029.72,2.47395
2031.1,2.46269
2032.48,2.45145
2033.86,2.44021
2035.25,2.42898
2036.63,2.41776
2038.01,2.40656
2039.4,2.39536
2040.78,2.38418
2042.16,2.373
2043.55,2.36184
2044.93,2.35069
2046.31,2.34594
2047.7,2.35069
2049.08,2.35539
2050.46,2.36004
2051.84,2.36464
2053.23,2.36918
2054.61,2.37367
2055.99,2.37811
2057.38,2.3825
2058.76,2.38684
2060.14,2.39113
2061.52,2.39537
2062.9,2.39956
2064.29,2.4037
2065.67,2.40779
2067.05,2.41183
2068.43,2.41582
2069.81,2.41977
2071.19,2.42366
2072.57,2.42751
2073.95,2.43131
2075.33,2.43507
2076.71,2.43877
2078.09,2.44243
2079.47,2.44605
2080.84,2.44961
2082.22,2.45313
2083.6,2.45661
2084.97,2.46004
2086.35,2.46342
2087.73,2.46676
2089.1,2.47006
2090.48,2.47331
2091.85,2.47651
2093.22,2.47967
2094.6,2.48279
2095.97,2.48587
2097.34,2.4889
2098.71,2.49189
2100.08,2.49484
2101.45,2.49774
2102.82,2.5006
2104.19,2.50342
2105.56,2.5062
2106.93,2.50894
2108.29,2.51163
2109.66,2.51429
2111.03,2.5169
2112.39,2.51948
2113.75,2.52201
2115.12,2.52451
2116.48,2.52696
2117.84,2.52938
2119.2,2.53175
2120.56,2.53409
2121.92,2.53639
2123.28,2.53865
2124.64,2.54087
2126,2.54306
2127.35,2.54521
2128.71,2.54731
2130.06,2.54939
2131.42,2.55142
2132.77,2.55342
2134.12,2.55538
2135.47,2.55731
2136.82,2.5592
2138.17,2.56105
2139.52,2.56287
2140.87,2.56465
2142.21,2.5664
2143.56,2.56811
2144.9,2.56979
2146.24,2.57144
2147.59,2.57305
2148.93,2.57462
2150.27,2.57616
2151.6,2.57767
2152.94,2.57915
2154.28,2.58059
2155.61,2.582
2156.95,2.58337
2158.28,2.58472
2159.61,2.58603
2160.95,2.58731
2162.28,2.58856
2163.6,2.58977
2164.93,2.59096
2166.26,2.59211
2167.58,2.59323
2168.91,2.59433
2170.23,2.59539
2171.55,2.59642
2172.87,2.59742
2174.19,2.59839
2175.51,2.59933
2176.82,2.60024
2178.14,2.60113
2179.45,2.60198
2180.77,2.6028
2182.08,2.6036
2183.39,2.60437
2184.7,2.6051
2186,2.60582
2187.31,2.6065
2188.61,2.60715
2189.92,2.60778
2191.22,2.60838
2192.52,2.60895
2193.82,2.6095
2195.12,2.61002
2196.41,2.61051
2197.71,2.61097
2199,2.61141
2200.29,2.61183
2201.58,2.61221
2202.87,2.61258
2204.16,2.61291
2205.44,2.61322
2206.73,2.61351
2208.01,2.61377
2209.29,2.614
2210.57,2.61421
2211.85,2.6144
2213.13,2.61456
2214.4,2.6147
2215.68,2.61482
2216.95,2.61491
2218.22,2.61497
2219.49,2.61502
2220.76,2.61504
2222.02,2.61503
2223.29,2.61501
2224.55,2.61496
2225.81,2.61489
2227.07,2.61479
2228.33,2.61468
2229.58,2.61454
2230.84,2.61438
2232.09,2.6142
2233.34,2.61399
2234.59,2.61377
2235.84,2.61352
2237.08,2.61325
2238.33,2.61296
2239.57,2.61265
2240.81,2.61232
2242.05,2.61197
2243.29,2.6116
2244.52,2.61121
2245.76,2.6108
2246.99,2.61036
2248.22,2.60991
2249.45,2.60944
2250.67,2.60895
2251.9,2.60844
2253.12,2.60791
2254.34,2.60736
2255.56,2.60679
2256.78,2.6062
2258,2.6056
2259.21,2.60497
2260.42,2.60433
2261.63,2.60367
2262.84,2.60299
2264.05,2.60229
2265.25,2.60158
2266.45,2.60085
2267.65,2.6001
2268.85,2.59933
2270.05,2.59854
2271.25,2.59774
2272.44,2.59692
2273.63,2.59608
2274.82,2.59523
2276.01,2.59436
2277.19,2.59347
2278.37,2.59257
2279.56,2.59165
2280.74,2.59072
2281.91,2.58976
2283.09,2.5888
2284.26,2.58781
2285.43,2.58681
2286.6,2.5858
2287.77,2.58477
2288.93,2.58372
2290.1,2.58266
2291.26,2.58158
2292.42,2.58049
2293.58,2.57938
2294.73,2.57826
2295.88,2.57713
2297.04,2.57598
2298.18,2.57481
2299.33,2.57363
2300.48,2.57244
2301.62,2.57123
2302.76,2.57001
2303.9,2.56877
2305.03,2.56752
2306.17,2.56626
2307.3,2.56498
2308.43,2.56369
2309.56,2.56239
2310.68,2.56107
2311.81,2.55974
2312.93,2.5584
2314.05,2.55704
2315.17,2.55567
2316.28,2.55429
2317.39,2.55289
2318.5,2.55149
2319.61,2.55007
2320.72,2.54863
2321.82,2.54719
2322.92,2.54573
2324.02,2.54426
2325.12,2.54278
2326.22,2.54129
2327.31,2.53978
2328.4,2.53827
2329.49,2.53674
2330.57,2.5352
2331.66,2.53365
2332.74,2.53208
2333.82,2.53051
2334.9,2.52893
2335.97,2.52733
2337.04,2.52572
2338.12,2.5241
2339.18,2.52247
2340.25,2.52083
2341.31,2.51918
2342.37,2.51752
2343.43,2.51585
2344.49,2.51417
2345.54,2.51247
2346.6,2.51077
2347.65,2.50906
2348.69,2.50733
2349.74,2.5056
2350.78,2.50386
2351.82,2.5021
2352.86,2.50034
2353.89,2.49857
2354.93,2.49678
2355.96,2.49499
2356.99,2.49319
2358.01,2.49138
2359.04,2.48956
2360.06,2.48773
2361.08,2.48589
2362.09,2.48404
2363.11,2.48218
2364.12,2.48031
2365.13,2.47844
2366.14,2.47655
2367.14,2.47466
2368.14,2.47276
2369.14,2.47085
2370.14,2.46893
2371.13,2.467
2372.13,2.46506
2373.12,2.46312
2374.1,2.46117
2375.09,2.45921
2376.07,2.45724
2377.05,2.45526
2378.03,2.45327
2379.01,2.45128
2379.98,2.44928
2380.95,2.44727
2381.92,2.44525
2382.88,2.44322
2383.84,2.44119
2384.81,2.43915
2385.76,2.4371
2386.72,2.43505
2387.67,2.43298
2388.62,2.43091
2389.57,2.42883
2390.52,2.42675
2391.46,2.42466
2392.4,2.42256
2393.34,2.42045
2394.27,2.41833
2395.2,2.41621
2396.13,2.41408
2397.06,2.41195
2397.99,2.40981
2398.91,2.40766
2399.83,2.4055
2400.75,2.40334
2401.66,2.40117
2402.57,2.399
2403.48,2.39682
2404.39,2.39463
2405.3,2.39243
2406.2,2.39023
2407.1,2.38802
2407.99,2.38581
2408.89,2.38359
2409.78,2.38136
2410.67,2.37913
2411.56,2.37689
2412.44,2.37464
2413.32,2.37239
2414.2,2.37014
2415.08,2.36787
2415.95,2.3656
2416.82,2.36333
2417.69,2.36105
2418.55,2.35876
2419.42,2.35647
2420.28,2.35417
2421.14,2.35187
2421.99,2.34956
2422.84,2.34725
2423.69,2.34493
2424.54,2.3426
2425.38,2.34027
2426.23,2.33793
2427.07,2.33559
2427.9,2.33324
2428.74,2.33089
2429.57,2.32853
2430.4,2.32617
2431.22,2.3238
2432.05,2.32143
2432.87,2.31905
2433.68,2.31667
2434.5,2.31428
2435.31,2.31189
2436.12,2.30949
2436.93,2.30708
2437.73,2.30468
2438.53,2.30226
2439.33,2.29985
2440.13,2.29742
2440.92,2.295
2441.71,2.29256
2442.5,2.29013
2443.29,2.28769
2444.07,2.28524
2444.85,2.28279
2445.63,2.28033
2446.4,2.27787
2447.17,2.27541
2447.94,2.27294
2448.71,2.27047
2449.47,2.26799
2450.23,2.26551
2450.99,2.26302
2451.75,2.26053
2452.5,2.25804
2453.25,2.25554
2454,2.25304
2454.74,2.25053
2455.48,2.24802
2456.22,2.2455
2456.96,2.24298
2457.69,2.24046
2458.42,2.23793
2459.15,2.2354
2459.88,2.23286
2460.6,2.23032
2461.32,2.22778
2462.04,2.22523
2462.75,2.22268
2463.46,2.22012
2464.17,2.21756
2464.87,2.215
2465.58,2.21243
2466.28,2.20986
2466.97,2.20728
2467.67,2.2047
2468.36,2.20212
2469.05,2.19954
2469.74,2.19695
2470.42,2.19435
2471.1,2.19175
2471.78,2.18915
2472.45,2.18655
2473.12,2.18394
2473.79,2.18133
2474.46,2.17871
2475.12,2.1761
2475.78,2.17347
2476.44,2.17085
2477.1,2.16822
2477.75,2.16559
2478.4,2.16295
2479.05,2.16031
2479.69,2.15767
2480.33,2.15502
2480.97,2.15237
2481.6,2.14972
2482.24,2.14706
2482.87,2.1444
2483.49,2.14174
2484.12,2.13908
2484.74,2.13641
2485.36,2.13373
2485.97,2.13106
2486.58,2.12838
2487.19,2.1257
2487.8,2.12301
2488.4,2.12032
2489.01,2.11763
2489.6,2.11494
2490.2,2.11224
2490.79,2.10954
2491.38,2.10683
2491.97,2.10412
2492.55,2.10141
2493.13,2.0987
2493.71,2.09598
2494.29,2.09326
2494.86,2.09054
2495.43,2.08782
2495.99,2.08509
2496.56,2.08236
2497.12,2.07962
2497.68,2.07688
2498.23,2.07414
2498.78,2.0714
2499.33,2.06865
2499.88,2.0659
2500.42,2.06315
2500.96,2.0604
2501.5,2.05764
2502.04,2.05488
2502.57,2.05211
2503.1,2.04935
2503.62,2.04658
2504.15,2.0438
2504.67,2.04103
2505.19,2.03825
2505.7,2.03547
2506.21,2.03269
2506.72,2.0299
2507.23,2.02711
2507.73,2.02432
2508.23,2.02152
2508.73,2.01872
2509.22,2.01592
2509.71,2.01312
2510.2,2.01032
2510.68,2.00751
2511.17,2.00469
2511.65,2.00188
2512.12,1.99906
2512.6,1.99624
2513.07,1.99342
2513.53,1.9906
2514,1.98777
2514.46,1.98494
2514.92,1.9821
2515.38,1.97927
2515.83,1.97643
2516.28,1.97359
2516.73,1.97074
2517.17,1.9679
2517.61,1.96505
2518.05,1.9622
2518.49,1.95934
2518.92,1.95648
2519.35,1.95362
2519.77,1.95076
2520.2,1.94789
2520.62,1.94503
2521.04,1.94216
2521.45,1.93928
2521.86,1.93641
2522.27,1.93353
2522.68,1.93065
2523.08,1.92776
2523.48,1.92487
2523.88,1.92199
2524.27,1.91909
2524.66,1.9162
2525.05,1.9133
2525.44,1.9104
2525.82,1.9075
2526.2,1.90459
2526.57,1.90169
2526.95,1.89877
2527.32,1.89586
2527.68,1.89295
2528.05,1.89003
2528.41,1.88711
2528.77,1.88418
2529.12,1.88126
2529.48,1.87833
2529.83,1.8754
2530.17,1.87246
2530.52,1.86952
2530.86,1.86658
2531.19,1.86364
2531.53,1.8607
2531.86,1.85775
2532.19,1.8548
2532.51,1.85185
2532.84,1.84889
2533.16,1.84593
2533.47,1.84297
2533.79,1.84001
2534.1,1.83704
2534.41,1.83407
2534.71,1.8311
2535.01,1.82813
2535.31,1.82515
2535.61,1.82217
2535.9,1.81919
2536.19,1.8162
2536.48,1.81322
2536.76,1.81022
2537.04,1.80723
2537.32,1.80424
2537.59,1.80124
2537.87,1.79824
2538.13,1.79523
2538.4,1.79222
2538.66,1.78921
2538.92,1.7862
2539.18,1.78319
2539.43,1.78017
2539.68,1.77715
2539.93,1.77413
2540.18,1.7711
2540.42,1.76807
2540.66,1.76504
2540.89,1.762
2541.13,1.75897
2541.36,1.75593
2541.58,1.75288
2541.81,1.74984
2542.03,1.74679
2542.25,1.74374
2542.46,1.74068
2542.67,1.73763
2542.88,1.73457
2543.09,1.7315
2543.29,1.72844
2543.49,1.72537
2543.69,1.7223
2543.88,1.71922
2544.07,1.71615
2544.26,1.71307
2544.44,1.70998
2544.62,1.7069
2544.8,1.70381
2544.98,1.70072
2545.15,1.69762
2545.32,1.69452
2545.49,1.69142
2545.65,1.68832
2545.81,1.68521
2545.97,1.6821
2546.12,1.67899
2546.27,1.67587
2546.42,1.67275
2546.57,1.66963
2546.71,1.66651
2546.85,1.66338
2546.99,1.66025
2547.12,1.65711
2547.25,1.65398
2547.38,1.65084
2547.5,1.64769
2547.62,1.64455
2547.74,1.6414
2547.86,1.63824
2547.97,1.63509
2548.08,1.63193
2548.19,1.62876
2548.29,1.6256
2548.39,1.62243
2548.49,1.61926
2548.58,1.61608
2548.67,1.6129
2548.76,1.60972
2548.84,1.60654
2548.93,1.60335
2549.01,1.60016
2549.08,1.59696
2549.15,1.59376
2549.22,1.59056
2549.29,1.58736
2549.35,1.58415
2549.42,1.58094
2549.47,1.57772
2549.53,1.5745
2549.58,1.57128
2549.63,1.56806
2549.67,1.56483
2549.72,1.5616
2549.76,1.55836
2549.79,1.55512
2549.83,1.55188
2549.86,1.54863
2549.89,1.54538
2549.91,1.54213
2549.93,1.53887
2549.95,1.53561
2549.97,1.53235
2549.98,1.52908
2549.99,1.52581
2549.99,1.52254
2550,1.51926
2550,1.51597
2549.99,1.51269
2549.99,1.5094
2549.98,1.51124
2549.97,1.51454
2549.95,1.51785
2549.94,1.52114
2549.91,1.52444
2549.89,1.52773
2549.86,1.53102
2549.83,1.53431
2549.8,1.53759
2549.77,1.54087
2549.73,1.54414
2549.68,1.54741
2549.64,1.55068
2549.59,1.55394
2549.54,1.55721
2549.49,1.56046
2549.43,1.56372
2549.37,1.56697
2549.31,1.57022
2549.24,1.57346
2549.17,1.5767
2549.1,1.57994
2549.02,1.58317
2548.94,1.58641
2548.86,1.58963
2548.78,1.59286
2548.69,1.59608
2548.6,1.5993
2548.51,1.60251
2548.41,1.60573
2548.31,1.60893
2548.21,1.61214
2548.1,1.61534
2547.99,1.61854
2547.88,1.62174
2547.77,1.62493
2547.65,1.62812
2547.53,1.63131
2547.41,1.63449
2547.28,1.63767
2547.15,1.64085
2547.02,1.64403
2546.88,1.6472
2546.74,1.65037
2546.6,1.65353
2546.45,1.65669
2546.31,1.65985
2546.16,1.66301
2546,1.66616
2545.85,1.66931
2545.69,1.67246
2545.52,1.67561
2545.36,1.67875
