distance,total_force
1709.75,3.93808
1709.49,3.92631
1709.25,3.91441
1709,3.90237
1708.77,3.89019
1708.54,3.87789
1708.32,3.86545
1708.1,3.85288
1707.9,3.84018
1707.69,3.82735
1707.5,3.81439
1707.31,3.8013
1707.13,3.78807
1706.95,3.77472
1706.79,3.76125
1706.62,3.74764
1706.47,3.73391
1706.32,3.72005
1706.18,3.70607
1706.04,3.69196
1705.92,3.67773
1705.8,3.66337
1705.68,3.64889
1705.57,3.63429
1705.47,3.61957
1705.38,3.60473
1705.29,3.58977
1705.21,3.57469
1705.14,3.55949
1705.07,3.54418
1705.01,3.52874
1704.95,3.5132
1704.91,3.49753
1704.87,3.48176
1704.83,3.46587
1704.81,3.44986
1704.79,3.43375
1704.77,3.41753
1704.77,3.40119
1704.77,3.38475
1704.78,3.38273
1704.79,3.39912
1704.81,3.41541
1704.84,3.43158
1704.87,3.44764
1704.91,3.46359
1704.96,3.47943
1705.02,3.49516
1705.08,3.51076
1705.15,3.52626
1705.22,3.54164
1705.3,3.5569
1705.39,3.57204
1705.49,3.58706
1705.59,3.60197
1705.7,3.61675
1705.81,3.63141
1705.93,3.64595
1706.06,3.66037
1706.2,3.67467
1706.34,3.68884
1706.49,3.70289
1706.65,3.71681
1706.81,3.73061
1706.98,3.74428
1707.15,3.75782
1707.34,3.77123
1707.53,3.78452
1707.72,3.79768
1707.92,3.8107
1708.13,3.8236
1708.35,3.83637
1708.57,3.849
1708.8,3.86151
1709.04,3.87388
1709.28,3.88612
1709.53,3.89822
1709.78,3.91019
1710.05,3.92203
1710.32,3.93373
1710.59,3.9453
1710.87,3.95673
1711.16,3.96803
1711.46,3.97918
1711.76,3.99021
1712.07,4.00109
1712.38,4.01184
1712.71,4.02245
1713.03,4.03292
1713.37,4.04325
1713.71,4.05345
1714.06,4.06351
1714.41,4.07342
1714.77,4.0832
1715.14,4.09284
1715.51,4.10233
1715.89,4.11169
1716.28,4.12091
1716.67,4.12998
1717.07,4.13892
1717.48,4.14771
1717.89,4.15636
1718.31,4.16487
1718.73,4.17324
1719.16,4.18147
1719.6,4.18956
1720.04,4.1975
1720.49,4.2053
1720.95,4.21297
1721.41,4.22048
1721.88,4.22786
1722.35,4.2351
1722.84,4.24219
1723.32,4.24914
1723.82,4.25595
1724.32,4.26262
1724.82,4.26915
1725.33,4.27553
1725.85,4.28177
1726.38,4.28787
1726.91,4.29383
1727.44,4.29965
1727.99,4.30533
1728.54,4.31086
1729.09,4.31626
1729.65,4.32151
1730.22,4.32662
1730.79,4.33159
1731.37,4.33643
1731.95,4.34112
1732.54,4.34567
1733.14,4.35008
1733.74,4.35436
1734.35,4.35849
1734.97,4.36249
1735.59,4.36634
1736.21,4.37006
1736.84,4.37364
1737.48,4.37708
1738.12,4.38039
1738.77,4.38356
1739.43,4.38659
1740.09,4.38948
1740.75,4.39224
1741.43,4.39487
1742.1,4.39735
1742.79,4.39971
1743.48,4.40193
1744.17,4.40401
1744.87,4.40596
1745.58,4.40778
1746.29,4.40946
1747,4.41102
1747.73,4.41244
1748.45,4.41373
1749.19,4.41489
1749.93,4.41591
1750.67,4.41681
1751.42,4.41758
1752.17,4.41822
1752.93,4.41873
1753.7,4.41912
1754.47,4.41937
1755.25,4.4195
1756.03,4.4195
1756.81,4.41938
1757.61,4.41913
1758.4,4.41876
1759.21,4.41827
1760.01,4.41765
1760.83,4.4169
1761.64,4.41604
1762.47,4.41505
1763.29,4.41395
1764.13,4.41272
1764.97,4.41137
1765.81,4.4099
1766.66,4.40832
1767.51,4.40662
1768.37,4.4048
1769.23,4.40286
1770.1,4.40081
1770.97,4.39864
1771.85,4.39636
1772.73,4.39396
1773.62,4.39145
1774.51,4.38883
1775.41,4.3861
1776.31,4.38326
1777.21,4.3803
1778.13,4.37724
1779.04,4.37406
1779.96,4.37078
1780.89,4.36739
1781.82,4.3639
1782.75,4.36029
1783.69,4.35659
1784.63,4.35277
1785.58,4.34886
1786.53,4.34484
1787.49,4.34072
1788.45,4.33649
1789.42,4.33217
1790.39,4.32774
1791.36,4.32322
1792.34,4.31859
1793.32,4.31387
1794.31,4.30906
1795.3,4.30414
1796.3,4.29913
1797.3,4.29402
1798.3,4.28882
1799.31,4.28353
1800.32,4.27815
1801.34,4.27267
1802.36,4.2671
1803.38,4.26144
1804.41,4.25569
1805.44,4.24986
1806.48,4.24393
1807.52,4.23792
1808.57,4.23182
1809.62,4.22564
1810.67,4.21937
1811.73,4.21301
1812.79,4.20658
1813.85,4.20006
1814.92,4.19346
1815.99,4.18678
1817.07,4.18001
1818.14,4.17317
1819.23,4.16625
1820.31,4.15925
1821.41,4.15218
1822.5,4.14503
1823.6,4.1378
1824.7,4.1305
1825.8,4.12312
1826.91,4.11567
1828.02,4.10815
1829.14,4.10055
1830.26,4.09289
1831.38,4.08515
1832.51,4.07735
1833.64,4.06948
1834.77,4.06154
1835.9,4.05353
1837.04,4.04546
1838.19,4.03732
1839.33,4.02911
1840.48,4.02084
1841.63,4.01251
1842.79,4.00412
1843.95,3.99566
1845.11,3.98714
1846.27,3.97856
1847.44,3.96993
1848.61,3.96123
1849.79,3.95248
1850.96,3.94366
1852.14,3.9348
1853.33,3.92587
1854.51,3.91689
1855.7,3.90786
1856.89,3.89877
1858.09,3.88963
1859.29,3.88044
1860.49,3.87119
1861.69,3.86189
1862.9,3.85255
1864.11,3.84315
1865.32,3.83371
1866.53,3.82422
1867.75,3.81468
1868.97,3.80509
1870.19,3.79546
1871.42,3.78578
1872.64,3.77606
1873.87,3.76629
1875.11,3.75648
1876.34,3.74663
1877.58,3.73674
1878.82,3.7268
1880.06,3.71683
1881.31,3.70681
1882.56,3.69676
1883.81,3.68666
1885.06,3.67653
1886.31,3.66636
1887.57,3.65616
1888.83,3.64591
1890.09,3.63564
1891.35,3.62532
1892.62,3.61498
1893.89,3.6046
1895.16,3.59419
1896.43,3.58374
1897.71,3.57326
1898.98,3.56276
1900.26,3.55222
1901.54,3.54165
1902.83,3.53105
1904.11,3.52043
1905.4,3.50977
1906.69,3.49909
1907.98,3.48838
1909.27,3.47765
1910.57,3.46688
1911.86,3.4561
1913.16,3.44529
1914.46,3.43445
1915.76,3.42359
1917.07,3.41271
1918.37,3.40181
1919.68,3.39088
1920.99,3.37993
1922.3,3.36896
1923.61,3.35797
1924.93,3.34697
1926.24,3.33594
1927.56,3.32489
1928.88,3.31383
1930.2,3.30274
1931.52,3.29164
1932.85,3.28053
1934.17,3.26939
1935.5,3.25825
1936.83,3.24708
1938.16,3.2359
1939.49,3.22471
1940.82,3.2135
1942.16,3.20228
1943.49,3.19105
1944.83,3.1798
1946.17,3.16855
1947.51,3.15728
1948.85,3.146
1950.19,3.13471
1951.53,3.12341
1952.88,3.1121
1954.22,3.10078
1955.57,3.08945
1956.92,3.07811
1958.27,3.06677
1959.62,3.05542
1960.97,3.04406
1962.32,3.03269
1963.68,3.02132
1965.03,3.00994
1966.39,2.99856
1967.74,2.98717
1969.1,2.97577
1970.46,2.96437
1971.82,2.95297
1973.18,2.94157
1974.54,2.93016
1975.9,2.91875
1977.27,2.90733
1978.63,2.89592
1979.99,2.8845
1981.36,2.87308
1982.73,2.86166
1984.09,2.85024
1985.46,2.83882
1986.83,2.8274
1988.2,2.81598
1989.57,2.80456
1990.94,2.79314
1992.31,2.78172
1993.68,2.77031
1995.06,2.75889
1996.43,2.74748
1997.8,2.73607
1999.18,2.72467
2000.55,2.71326
2001.93,2.70187
2003.3,2.69047
2004.68,2.67908
2006.06,2.66769
2007.44,2.65631
2008.81,2.64494
2010.19,2.63357
2011.57,2.6222
2012.95,2.61084
2014.33,2.59949
2015.71,2.58814
2017.09,2.5768
2018.47,2.56547
2019.85,2.55414
2021.23,2.54282
2022.61,2.53151
2023.99,2.52021
2025.38,2.50892
2026.76,2.49763
2028.14,2.48635
2029.52,2.47508
2030.9,2.46383
2032.29,2.45258
2033.67,2.44134
2035.05,2.43011
2036.44,2.41889
2037.82,2.40768
2039.2,2.39648
2040.59,2.38529
2041.97,2.37411
2043.35,2.36295
2044.74,2.35179
2046.12,2.34573
2047.5,2.35048
2048.89,2.35519
2050.27,2.35984
2051.65,2.36444
2053.03,2.36899
2054.42,2.37349
2055.8,2.37793
2057.18,2.38233
2058.57,2.38667
2059.95,2.39097
2061.33,2.39521
2062.71,2.3994
2064.09,2.40355
2065.47,2.40764
2066.86,2.41169
2068.24,2.41569
2069.62,2.41964
2071,2.42354
2072.38,2.42739
2073.76,2.43119
2075.14,2.43495
2076.52,2.43866
2077.89,2.44233
2079.27,2.44594
2080.65,2.44951
2082.03,2.45304
2083.41,2.45652
2084.78,2.45995
2086.16,2.46334
2087.53,2.46668
2088.91,2.46998
2090.28,2.47324
2091.66,2.47645
2093.03,2.47961
2094.4,2.48274
2095.78,2.48582
2097.15,2.48885
2098.52,2.49184
2099.89,2.49479
2101.26,2.4977
2102.63,2.50057
2104,2.50339
2105.37,2.50617
2106.74,2.50892
2108.1,2.51162
2109.47,2.51427
2110.84,2.51689
2112.2,2.51947
2113.57,2.52201
2114.93,2.52451
2116.29,2.52697
2117.65,2.52938
2119.01,2.53176
2120.37,2.5341
2121.73,2.53641
2123.09,2.53867
2124.45,2.5409
2125.81,2.54308
2127.16,2.54523
2128.52,2.54735
2129.87,2.54942
2131.23,2.55146
2132.58,2.55346
2133.93,2.55543
2135.28,2.55736
2136.63,2.55925
2137.98,2.56111
2139.33,2.56293
2140.68,2.56471
2142.02,2.56646
2143.37,2.56818
2144.71,2.56986
2146.06,2.57151
2147.4,2.57312
2148.74,2.5747
2150.08,2.57624
2151.42,2.57775
2152.76,2.57923
2154.09,2.58068
2155.43,2.58209
2156.76,2.58347
2158.1,2.58481
2159.43,2.58613
2160.76,2.58741
2162.09,2.58866
2163.42,2.58988
2164.75,2.59107
2166.07,2.59222
2167.4,2.59335
2168.72,2.59444
2170.05,2.59551
2171.37,2.59654
2172.69,2.59754
2174.01,2.59852
2175.33,2.59946
2176.64,2.60037
2177.96,2.60126
2179.27,2.60211
2180.58,2.60294
2181.9,2.60374
2183.21,2.60451
2184.52,2.60525
2185.82,2.60596
2187.13,2.60664
2188.43,2.6073
2189.74,2.60793
2191.04,2.60853
2192.34,2.60911
2193.64,2.60965
2194.94,2.61017
2196.23,2.61067
2197.53,2.61114
2198.82,2.61158
2200.11,2.61199
2201.4,2.61238
2202.69,2.61274
2203.98,2.61308
2205.27,2.61339
2206.55,2.61368
2207.84,2.61394
2209.12,2.61418
2210.4,2.61439
2211.68,2.61458
2212.95,2.61475
2214.23,2.61489
2215.5,2.615
2216.78,2.61509
2218.05,2.61516
2219.32,2.61521
2220.58,2.61523
2221.85,2.61523
2223.11,2.6152
2224.38,2.61515
2225.64,2.61509
2226.9,2.61499
2228.15,2.61488
2229.41,2.61474
2230.67,2.61458
2231.92,2.6144
2233.17,2.6142
2234.42,2.61397
2235.67,2.61373
2236.91,2.61346
2238.16,2.61317
2239.4,2.61287
2240.64,2.61254
2241.88,2.61219
2243.12,2.61182
2244.35,2.61142
2245.59,2.61101
2246.82,2.61058
2248.05,2.61013
2249.28,2.60966
2250.51,2.60917
2251.73,2.60866
2252.95,2.60813
2254.18,2.60758
2255.4,2.60702
2256.61,2.60643
2257.83,2.60583
2259.04,2.6052
2260.26,2.60456
2261.47,2.6039
2262.67,2.60322
2263.88,2.60253
2265.09,2.60181
2266.29,2.60108
2267.49,2.60033
2268.69,2.59957
2269.89,2.59878
2271.08,2.59798
2272.27,2.59716
2273.47,2.59633
2274.66,2.59547
2275.84,2.5946
2277.03,2.59372
2278.21,2.59281
2279.39,2.5919
2280.57,2.59096
2281.75,2.59001
2282.93,2.58904
2284.1,2.58806
2285.27,2.58706
2286.44,2.58605
2287.61,2.58502
2288.78,2.58397
2289.94,2.58291
2291.1,2.58183
2292.26,2.58074
2293.42,2.57964
2294.57,2.57852
2295.73,2.57738
2296.88,2.57623
2298.03,2.57507
2299.17,2.57389
2300.32,2.57269
2301.46,2.57149
2302.6,2.57027
2303.74,2.56903
2304.88,2.56778
2306.01,2.56652
2307.15,2.56524
2308.28,2.56395
2309.4,2.56265
2310.53,2.56133
2311.65,2.56
2312.78,2.55866
2313.9,2.5573
2315.01,2.55593
2316.13,2.55455
2317.24,2.55316
2318.35,2.55175
2319.46,2.55033
2320.57,2.5489
2321.67,2.54745
2322.77,2.546
2323.87,2.54453
2324.97,2.54305
2326.07,2.54156
2327.16,2.54005
2328.25,2.53853
2329.34,2.53701
2330.43,2.53547
2331.51,2.53391
2332.59,2.53235
2333.67,2.53078
2334.75,2.52919
2335.83,2.5276
2336.9,2.52599
2337.97,2.52437
2339.04,2.52274
2340.1,2.5211
2341.17,2.51945
2342.23,2.51779
2343.29,2.51612
2344.35,2.51444
2345.4,2.51274
2346.45,2.51104
2347.5,2.50933
2348.55,2.5076
2349.6,2.50587
2350.64,2.50413
2351.68,2.50237
2352.72,2.50061
2353.75,2.49884
2354.79,2.49705
2355.82,2.49526
2356.85,2.49346
2357.87,2.49165
2358.9,2.48983
2359.92,2.488
2360.94,2.48616
2361.96,2.48431
2362.97,2.48245
2363.98,2.48059
2364.99,2.47871
2366,2.47683
2367,2.47493
2368.01,2.47303
2369.01,2.47112
2370,2.4692
2371,2.46727
2371.99,2.46534
2372.98,2.46339
2373.97,2.46144
2374.96,2.45948
2375.94,2.45751
2376.92,2.45553
2377.9,2.45354
2378.87,2.45155
2379.85,2.44955
2380.82,2.44754
2381.78,2.44552
2382.75,2.4435
2383.71,2.44146
2384.67,2.43942
2385.63,2.43737
2386.59,2.43532
2387.54,2.43326
2388.49,2.43118
2389.44,2.42911
2390.39,2.42702
2391.33,2.42493
2392.27,2.42283
2393.21,2.42072
2394.14,2.41861
2395.08,2.41649
2396.01,2.41436
2396.94,2.41222
2397.86,2.41008
2398.78,2.40793
2399.7,2.40578
2400.62,2.40361
2401.54,2.40144
2402.45,2.39927
2403.36,2.39709
2404.27,2.3949
2405.17,2.3927
2406.08,2.3905
2406.98,2.38829
2407.87,2.38608
2408.77,2.38386
2409.66,2.38163
2410.55,2.3794
2411.44,2.37716
2412.32,2.37491
2413.2,2.37266
2414.08,2.37041
2414.96,2.36814
2415.83,2.36587
2416.7,2.3636
2417.57,2.36132
2418.44,2.35903
2419.3,2.35674
2420.16,2.35444
2421.02,2.35214
2421.87,2.34983
2422.73,2.34751
2423.58,2.34519
2424.43,2.34287
2425.27,2.34053
2426.11,2.3382
2426.95,2.33586
2427.79,2.33351
2428.62,2.33115
2429.45,2.3288
2430.28,2.32643
2431.11,2.32407
2431.93,2.32169
2432.75,2.31931
2433.57,2.31693
2434.39,2.31454
2435.2,2.31215
2436.01,2.30975
2436.82,2.30734
2437.62,2.30494
2438.43,2.30252
2439.23,2.3001
2440.02,2.29768
2440.82,2.29525
2441.61,2.29282
2442.4,2.29038
2443.18,2.28794
2443.96,2.2855
2444.75,2.28305
2445.52,2.28059
2446.3,2.27813
2447.07,2.27567
2447.84,2.2732
2448.61,2.27072
2449.37,2.26825
2450.13,2.26576
2450.89,2.26328
2451.65,2.26079
2452.4,2.25829
2453.15,2.25579
2453.9,2.25329
2454.64,2.25078
2455.38,2.24827
2456.12,2.24575
2456.86,2.24323
2457.59,2.24071
2458.33,2.23818
2459.05,2.23565
2459.78,2.23311
2460.5,2.23057
2461.22,2.22802
2461.94,2.22548
2462.65,2.22292
2463.36,2.22037
2464.07,2.21781
2464.78,2.21524
2465.48,2.21268
2466.18,2.2101
2466.88,2.20753
2467.58,2.20495
2468.27,2.20237
2468.96,2.19978
2469.64,2.19719
2470.33,2.19459
2471.01,2.192
2471.69,2.1894
2472.36,2.18679
2473.03,2.18418
2473.7,2.18157
2474.37,2.17895
2475.04,2.17634
2475.7,2.17371
2476.35,2.17109
2477.01,2.16846
2477.66,2.16582
2478.31,2.16319
2478.96,2.16055
2479.6,2.15791
2480.25,2.15526
2480.88,2.15261
2481.52,2.14996
2482.15,2.1473
2482.78,2.14464
2483.41,2.14198
2484.03,2.13931
2484.66,2.13664
2485.27,2.13397
2485.89,2.13129
2486.5,2.12861
2487.11,2.12593
2487.72,2.12324
2488.32,2.12055
2488.93,2.11786
2489.53,2.11516
2490.12,2.11247
2490.71,2.10976
2491.3,2.10706
2491.89,2.10435
2492.48,2.10164
2493.06,2.09893
2493.64,2.09621
2494.21,2.09349
2494.78,2.09077
2495.35,2.08804
2495.92,2.08531
2496.48,2.08258
2497.05,2.07985
2497.6,2.07711
2498.16,2.07437
2498.71,2.07162
2499.26,2.06888
2499.81,2.06613
2500.35,2.06337
2500.89,2.06062
2501.43,2.05786
2501.97,2.0551
2502.5,2.05233
2503.03,2.04957
2503.55,2.0468
2504.08,2.04402
2504.6,2.04125
2505.12,2.03847
2505.63,2.03569
2506.14,2.0329
2506.65,2.03012
2507.16,2.02733
2507.66,2.02454
2508.16,2.02174
2508.66,2.01894
2509.15,2.01614
2509.65,2.01334
2510.13,2.01053
2510.62,2.00772
2511.1,2.00491
2511.58,2.0021
2512.06,1.99928
2512.53,1.99646
2513.01,1.99364
2513.47,1.99081
2513.94,1.98798
2514.4,1.98515
2514.86,1.98232
2515.32,1.97948
2515.77,1.97664
2516.22,1.9738
2516.67,1.97095
2517.11,1.96811
2517.55,1.96526
2517.99,1.9624
2518.43,1.95955
2518.86,1.95669
2519.29,1.95383
2519.72,1.95097
2520.14,1.9481
2520.56,1.94523
2520.98,1.94236
2521.4,1.93949
2521.81,1.93661
2522.22,1.93373
2522.63,1.93085
2523.03,1.92797
2523.43,1.92508
2523.83,1.92219
2524.22,1.9193
2524.61,1.9164
2525,1.9135
2525.39,1.9106
2525.77,1.9077
2526.15,1.90479
2526.53,1.90189
2526.9,1.89898
2527.27,1.89606
2527.64,1.89315
2528,1.89023
2528.36,1.88731
2528.72,1.88438
2529.08,1.88145
2529.43,1.87853
2529.78,1.87559
2530.13,1.87266
2530.47,1.86972
2530.81,1.86678
2531.15,1.86384
2531.49,1.86089
2531.82,1.85795
2532.15,1.85499
2532.47,1.85204
2532.8,1.84909
2533.12,1.84613
2533.43,1.84317
2533.75,1.8402
2534.06,1.83724
2534.37,1.83427
2534.67,1.83129
2534.98,1.82832
2535.27,1.82534
2535.57,1.82236
2535.86,1.81938
2536.15,1.81639
2536.44,1.8134
2536.73,1.81041
2537.01,1.80742
2537.29,1.80442
2537.56,1.80142
2537.83,1.79842
2538.1,1.79542
2538.37,1.79241
2538.63,1.7894
2538.89,1.78639
2539.15,1.78337
2539.4,1.78036
2539.66,1.77733
2539.9,1.77431
2540.15,1.77128
2540.39,1.76826
2540.63,1.76522
2540.87,1.76219
2541.1,1.75915
2541.33,1.75611
2541.56,1.75307
2541.78,1.75002
2542,1.74697
2542.22,1.74392
2542.44,1.74087
2542.65,1.73781
2542.86,1.73475
2543.06,1.73168
2543.27,1.72862
2543.47,1.72555
2543.66,1.72248
2543.86,1.7194
2544.05,1.71633
2544.24,1.71325
2544.42,1.71016
2544.61,1.70708
2544.78,1.70399
2544.96,1.70089
2545.13,1.6978
2545.3,1.6947
2545.47,1.6916
2545.63,1.6885
2545.8,1.68539
2545.95,1.68228
2546.11,1.67917
2546.26,1.67605
2546.41,1.67293
2546.56,1.66981
2546.7,1.66668
2546.84,1.66355
2546.97,1.66042
2547.11,1.65729
2547.24,1.65415
2547.37,1.65101
2547.49,1.64787
2547.61,1.64472
2547.73,1.64157
2547.85,1.63842
2547.96,1.63526
2548.07,1.6321
2548.18,1.62894
2548.28,1.62577
2548.38,1.6226
2548.48,1.61943
2548.57,1.61626
2548.66,1.61308
2548.75,1.60989
2548.84,1.60671
2548.92,1.60352
2549,1.60033
2549.08,1.59713
2549.15,1.59394
2549.22,1.59073
2549.29,1.58753
2549.35,1.58432
2549.41,1.58111
2549.47,1.57789
2549.53,1.57467
2549.58,1.57145
2549.63,1.56823
2549.67,1.565
2549.72,1.56177
2549.76,1.55853
2549.8,1.55529
2549.83,1.55205
2549.86,1.5488
2549.89,1.54555
2549.91,1.5423
2549.94,1.53904
2549.95,1.53578
2549.97,1.53252
2549.98,1.52925
2549.99,1.52598
2550,1.52271
2550,1.51943
2550,1.51614
2550,1.51286
2550,1.50957
2549.99,1.51105
2549.98,1.51436
2549.96,1.51766
2549.94,1.52096
2549.92,1.52425
2549.9,1.52754
2549.87,1.53083
2549.85,1.53412
2549.81,1.5374
2549.78,1.54068
2549.74,1.54395
2549.7,1.54722
2549.65,1.55049
2549.6,1.55375
2549.55,1.55702
2549.5,1.56027
2549.44,1.56353
2549.38,1.56678
2549.32,1.57002
2549.25,1.57327
2549.19,1.57651
2549.11,1.57975
2549.04,1.58298
2548.96,1.58621
2548.88,1.58944
2548.8,1.59267
2548.71,1.59589
2548.62,1.59911
2548.53,1.60232
2548.43,1.60553
2548.33,1.60874
2548.23,1.61195
2548.12,1.61515
2548.02,1.61835
2547.9,1.62154
2547.79,1.62474
2547.67,1.62793
2547.55,1.63111
2547.43,1.6343
2547.3,1.63748
2547.17,1.64065
2547.04,1.64383
2546.91,1.647
2546.77,1.65017
2546.63,1.65333
2546.48,1.6565
2546.33,1.65966
2546.18,1.66281
2546.03,1.66597
2545.87,1.66912
2545.71,1.67226
2545.55,1.67541
2545.39,1.67855
2545.22,1.68169
2545.05,1.68482
2544.87,1.68796
2544.69,1.69109
2544.51,1.69421
2544.33,1.69734
2544.14,1.70046
2543.95,1.70358
2543.76,1.70669
2543.57,1.70981
2543.37,1.71292
2543.16,1.71602
2542.96,1.71913
2542.75,1.72223
2542.54,1.72533
2542.33,1.72842
2542.11,1.73152
2541.89,1.73461
2541.67,1.7377
2541.44,1.74078
2541.21,1.74386
2540.98,1.74694
2540.75,1.75002
2540.51,1.75309
2540.27,1.75616
2540.03,1.75923
2539.78,1.7623
2539.53,1.76536
2539.28,1.76842
2539.02,1.77148
2538.76,1.77453
2538.5,1.77758
2538.23,1.78063
2537.97,1.78368
2537.7,1.78673
2537.42,1.78977
2537.15,1.79281
2536.87,1.79584
2536.58,1.79887
2536.3,1.80191
2536.01,1.80493
2535.72,1.80796
2535.42,1.81098
2535.12,1.814
2534.82,1.81702
2534.52,1.82003
2534.21,1.82305
2533.9,1.82606
2533.59,1.82906
2533.27,1.83207
2532.96,1.83507
2532.63,1.83807
2532.31,1.84107
2531.98,1.84406
2531.65,1.84705
2531.32,1.85004
2530.98,1.85303
2530.64,1.85601
2530.3,1.85899
2529.95,1.86197
2529.61,1.86495
2529.25,1.86792
2528.9,1.87089
2528.54,1.87386
2528.18,1.87683
2527.82,1.87979
2527.45,1.88275
2527.08,1.88571
2526.71,1.88866
2526.34,1.89162
2525.96,1.89457
2525.58,1.89751
2525.19,1.90046
2524.81,1.9034
2524.41,1.90634
2524.02,1.90928
2523.63,1.91221
2523.23,1.91515
2522.83,1.91808
2522.42,1.921
2522.01,1.92393
2521.6,1.92685
2521.19,1.92977
2520.77,1.93269
2520.35,1.9356
2519.93,1.93851
2519.5,1.94142
2519.08,1.94433
2518.64,1.94723
2518.21,1.95013
2517.77,1.95303
2517.33,1.95593
2516.89,1.95882
2516.44,1.96171
2515.99,1.9646
2515.54,1.96749
2515.09,1.97037
2514.63,1.97325
2514.17,1.97613
2513.7,1.979
2513.24,1.98188
2512.77,1.98475
2512.3,1.98761
2511.82,1.99048
2511.34,1.99334
2510.86,1.9962
2510.38,1.99906
2509.89,2.00191
2509.4,2.00476
2508.91,2.00761
2508.41,2.01046
2507.91,2.0133
2507.41,2.01614
2506.9,2.01898
2506.4,2.02181
2505.89,2.02465
2505.37,2.02747
2504.86,2.0303
2504.34,2.03313
2503.81,2.03595
2503.29,2.03877
2502.76,2.04158
2502.23,2.0444
2501.7,2.04721
2501.16,2.05001
2500.62,2.05282
2500.08,2.05562
2499.53,2.05842
2498.98,2.06122
2498.43,2.06401
2497.88,2.0668
2497.32,2.06959
2496.76,2.07237
2496.2,2.07516
2495.63,2.07794
2495.07,2.08071
2494.49,2.08348
2493.92,2.08626
2493.34,2.08902
2492.76,2.09179
2492.18,2.09455
2491.59,2.09731
2491.01,2.10006
2490.41,2.10282
2489.82,2.10557
2489.22,2.10831
2488.62,2.11106
2488.02,2.1138
2487.41,2.11653
2486.8,2.11927
2486.19,2.122
2485.58,2.12473
2484.96,2.12745
2484.34,2.13017
2483.72,2.13289
2483.09,2.13561
2482.46,2.13832
2481.83,2.14103
2481.2,2.14374
2480.56,2.14644
2479.92,2.14914
2479.28,2.15184
2478.63,2.15453
2477.98,2.15722
2477.33,2.1599
2476.68,2.16259
2476.02,2.16527
2475.36,2.16794
2474.7,2.17062
2474.03,2.17329
2473.37,2.17595
2472.69,2.17861
2472.02,2.18127
2471.34,2.18393
2470.66,2.18658
2469.98,2.18923
2469.3,2.19188
2468.61,2.19452
2467.92,2.19715
2467.22,2.19979
2466.53,2.20242
2465.83,2.20505
2465.13,2.20767
2464.42,2.21029
2463.72,2.21291
2463.01,2.21552
2462.29,2.21813
2461.58,2.22073
2460.86,2.22333
2460.14,2.22593
2459.41,2.22852
2458.69,2.23111
2457.96,2.2337
2457.22,2.23628
2456.49,2.23886
2455.75,2.24143
2455.01,2.244
2454.27,2.24656
2453.52,2.24912
2452.77,2.25168
2452.02,2.25424
2451.26,2.25678
2450.51,2.25933
2449.75,2.26187
2448.98,2.26441
2448.22,2.26694
2447.45,2.26947
2446.68,2.27199
2445.91,2.27451
2445.13,2.27702
2444.35,2.27953
2443.57,2.28204
2442.78,2.28454
2442,2.28704
2441.21,2.28953
2440.41,2.29202
2439.62,2.2945
2438.82,2.29698
2438.02,2.29945
2437.22,2.30192
2436.41,2.30439
2435.6,2.30685
2434.79,2.3093
2433.98,2.31175
2433.16,2.3142
2432.34,2.31664
2431.52,2.31907
2430.69,2.3215
2429.86,2.32393
2429.03,2.32635
2428.2,2.32876
2427.37,2.33117
2426.53,2.33358
2425.69,2.33598
2424.84,2.33837
2424,2.34076
2423.15,2.34314
2422.3,2.34552
2421.44,2.34789
2420.59,2.35026
2419.73,2.35262
2418.86,2.35498
2418,2.35733
2417.13,2.35968
2416.26,2.36202
2415.39,2.36435
2414.51,2.36668
2413.64,2.369
2412.76,2.37132
2411.87,2.37363
2410.99,2.37593
2410.1,2.37823
2409.21,2.38052
2408.31,2.38281
2407.42,2.38509
2406.52,2.38737
2405.62,2.38963
2404.72,2.3919
2403.81,2.39415
2402.9,2.3964
2401.99,2.39864
2401.07,2.40088
2400.16,2.40311
2399.24,2.40533
2398.32,2.40755
2397.39,2.40976
2396.47,2.41197
2395.54,2.41416
2394.61,2.41635
2393.67,2.41854
2392.73,2.42071
2391.79,2.42288
2390.85,2.42504
2389.91,2.4272
2388.96,2.42935
2388.01,2.43149
2387.06,2.43362
2386.11,2.43575
2385.15,2.43787
2384.19,2.43998
2383.23,2.44208
2382.26,2.44418
2381.3,2.44627
2380.33,2.44835
2379.35,2.45043
2378.38,2.45249
2377.4,2.45455
2376.42,2.4566
2375.44,2.45864
2374.46,2.46068
2373.47,2.4627
2372.48,2.46472
2371.49,2.46673
2370.5,2.46873
2369.5,2.47072
2368.5,2.47271
2367.5,2.47469
2366.5,2.47665
2365.49,2.47861
2364.48,2.48056
2363.47,2.4825
2362.46,2.48444
2361.44,2.48636
2360.42,2.48828
2359.4,2.49018
2358.38,2.49208
2357.35,2.49397
2356.33,2.49585
2355.3,2.49772
2354.26,2.49958
2353.23,2.50143
2352.19,2.50327
2351.15,2.5051
2350.11,2.50692
2349.07,2.50873
2348.02,2.51053
2346.97,2.51233
2345.92,2.51411
2344.87,2.51588
2343.81,2.51764
2342.75,2.51939
2341.69,2.52113
2340.63,2.52286
2339.56,2.52458
2338.5,2.52629
2337.43,2.52799
2336.36,2.52968
2335.28,2.53136
2334.21,2.53303
2333.13,2.53468
