distance,acceleration_a,acceleration_b,tick_index,velocity_x,velocity_y,velocity_z
3223.52,0.0280226,9.44081e-05,12335,3.4532,-0.312902,-3.21939
3222,0.028049,9.4497e-05,12336,3.44204,-0.318338,-3.24455
3220.46,0.0280758,9.45873e-05,12337,3.43084,-0.323779,-3.26971
3218.9,0.0281031,9.4679e-05,12338,3.41959,-0.329226,-3.29488
3217.32,0.0281307,9.47722e-05,12339,3.4083,-0.334677,-3.32006
3215.71,0.0281588,9.48668e-05,12340,3.39696,-0.340134,-3.34525
3214.09,0.0281873,9.49628e-05,12341,3.38557,-0.345596,-3.37045
3212.44,0.0282162,9.50602e-05,12342,3.37413,-0.351064,-3.39566
3210.77,0.0282456,9.51591e-05,12343,3.36264,-0.356538,-3.42087
3209.08,0.0282754,9.52595e-05,12344,3.35111,-0.362016,-3.4461
3207.36,0.0283056,9.53613e-05,12345,3.33953,-0.367501,-3.47134
3205.63,0.0283362,9.54646e-05,12346,3.3279,-0.372992,-3.49659
3203.87,0.0283673,9.55694e-05,12347,3.31622,-0.378488,-3.52185
3202.09,0.0283989,9.56757e-05,12348,3.30449,-0.38399,-3.54712
3200.29,0.0284309,9.57835e-05,12349,3.29271,-0.389498,-3.5724
3198.46,0.0284633,9.58928e-05,12350,3.28088,-0.395012,-3.5977
3196.62,0.0284962,9.60036e-05,12351,3.269,-0.400533,-3.623
3194.75,0.0285296,9.61159e-05,12352,3.25707,-0.406059,-3.64832
3192.86,0.0285634,9.62298e-05,12353,3.24509,-0.411592,-3.67366
3190.95,0.0285976,9.63452e-05,12354,3.23305,-0.417131,-3.699
3189.01,0.0286323,9.64622e-05,12355,3.22097,-0.422677,-3.72436
3187.05,0.0286675,9.65807e-05,12356,3.20884,-0.428229,-3.74973
3185.07,0.0287032,9.67008e-05,12357,3.19665,-0.433788,-3.77512
3183.07,0.0287393,9.68225e-05,12358,3.18441,-0.439354,-3.80052
3181.05,0.0287759,9.69457e-05,12359,3.17211,-0.444926,-3.82593
3179,0.0288129,9.70706e-05,12360,3.15977,-0.450505,-3.85136
3176.93,0.0288505,9.71971e-05,12361,3.14737,-0.456091,-3.8768
3174.84,0.0288885,9.73252e-05,12362,3.13492,-0.461684,-3.90226
3172.73,0.028927,9.74549e-05,12363,3.12241,-0.467284,-3.92774
3170.59,0.028966,9.75862e-05,12364,3.10985,-0.472892,-3.95323
3168.43,0.0290055,9.77193e-05,12365,3.09723,-0.478506,-3.97874
3166.25,0.0290454,9.78539e-05,12366,3.08456,-0.484128,-4.00426
3164.05,0.0290859,9.79903e-05,12367,3.07183,-0.489757,-4.0298
3161.82,0.0291269,9.81283e-05,12368,3.05905,-0.495394,-4.05536
3159.57,0.0291684,9.8268e-05,12369,3.04621,-0.501038,-4.08094
3157.3,0.0292103,9.84095e-05,12370,3.03332,-0.50669,-4.10653
3155.01,0.0292528,9.85526e-05,12371,3.02037,-0.51235,-4.13214
3152.69,0.0292958,9.86975e-05,12372,3.00736,-0.518017,-4.15777
3150.35,0.0293394,9.88442e-05,12373,2.99429,-0.523693,-4.18342
3147.99,0.0293834,9.89925e-05,12374,2.98117,-0.529376,-4.20909
3145.6,0.029428,9.91427e-05,12375,2.96798,-0.535068,-4.23477
3143.2,0.0294731,9.92946e-05,12376,2.95474,-0.540768,-4.26048
3140.77,0.0295187,9.94484e-05,12377,2.94144,-0.546476,-4.28621
3138.31,0.0295649,9.96039e-05,12378,2.92808,-0.552192,-4.31195
3135.84,0.0296116,9.97612e-05,12379,2.91466,-0.557917,-4.33772
3133.34,0.0296588,9.99204e-05,12380,2.90118,-0.56365,-4.36351
3130.82,0.0297066,0.000100081,12381,2.88764,-0.569392,-4.38932
3128.27,0.029755,0.000100244,12382,2.87404,-0.575143,-4.41515
3125.7,0.0298039,0.000100409,12383,2.86037,-0.580902,-4.44101
3123.11,0.0298534,0.000100576,12384,2.84665,-0.58667,-4.46688
3120.5,0.0299034,0.000100744,12385,2.83286,-0.592448,-4.49278
3117.86,0.029954,0.000100915,12386,2.81901,-0.598234,-4.5187
3115.2,0.0300052,0.000101087,12387,2.8051,-0.60403,-4.54465
3112.52,0.0300569,0.000101262,12388,2.79112,-0.609834,-4.57061
3109.81,0.0301093,0.000101438,12389,2.77708,-0.615649,-4.59661
3107.08,0.0301622,0.000101616,12390,2.76297,-0.621472,-4.62262
3104.33,0.0302157,0.000101797,12391,2.7488,-0.627306,-4.64866
3101.55,0.0302698,0.000101979,12392,2.73456,-0.633149,-4.67473
3098.76,0.0303245,0.000102163,12393,2.72026,-0.639001,-4.70082
3095.93,0.0303799,0.00010235,12394,2.70589,-0.644864,-4.72694
3093.09,0.0304358,0.000102538,12395,2.69146,-0.650736,-4.75308
3090.22,0.0304923,0.000102729,12396,2.67695,-0.656619,-4.77925
3087.32,0.0305495,0.000102921,12397,2.66238,-0.662511,-4.80545
3084.41,0.0306073,0.000103116,12398,2.64774,-0.668414,-4.83167
3081.47,0.0306658,0.000103313,12399,2.63303,-0.674328,-4.85792
3078.5,0.0307248,0.000103512,12400,2.61826,-0.680252,-4.8842
3075.52,0.0307845,0.000103713,12401,2.60341,-0.686186,-4.9105
3072.51,0.0308449,0.000103916,12402,2.58849,-0.692131,-4.93684
3069.47,0.0309059,0.000104122,12403,2.5735,-0.698087,-4.9632
3066.41,0.0309676,0.00010433,12404,2.55844,-0.704054,-4.9896
3063.33,0.03103,0.00010454,12405,2.54331,-0.710031,-5.01602
3060.22,0.031093,0.000104752,12406,2.5281,-0.71602,-5.04247
3057.09,0.0311567,0.000104967,12407,2.51282,-0.72202,-5.06895
3053.94,0.0312211,0.000105184,12408,2.49747,-0.728032,-5.09547
3050.76,0.0312861,0.000105403,12409,2.48205,-0.734055,-5.12201
3047.56,0.0313519,0.000105624,12410,2.46655,-0.740089,-5.14858
3044.34,0.0314184,0.000105848,12411,2.45097,-0.746135,-5.17519
3041.09,0.0314856,0.000106075,12412,2.43532,-0.752193,-5.20183
3037.81,0.0315535,0.000106303,12413,2.41959,-0.758263,-5.2285
3034.51,0.0316221,0.000106535,12414,2.40378,-0.764345,-5.25521
3031.19,0.0316914,0.000106768,12415,2.3879,-0.770438,-5.28195
3027.84,0.0317615,0.000107004,12416,2.37194,-0.776545,-5.30872
3024.47,0.0318324,0.000107243,12417,2.3559,-0.782663,-5.33552
3021.08,0.031904,0.000107484,12418,2.33978,-0.788794,-5.36236
3017.66,0.0319763,0.000107728,12419,2.32358,-0.794938,-5.38924
3014.22,0.0320494,0.000107974,12420,2.30729,-0.801094,-5.41615
3010.75,0.0321233,0.000108223,12421,2.29093,-0.807264,-5.4431
3007.25,0.032198,0.000108475,12422,2.27448,-0.813446,-5.47008
3003.74,0.0322734,0.000108729,12423,2.25796,-0.819641,-5.4971
3000.19,0.0323497,0.000108986,12424,2.24134,-0.82585,-5.52415
2996.63,0.0324267,0.000109245,12425,2.22465,-0.832072,-5.55124
2993.04,0.0325046,0.000109508,12426,2.20787,-0.838307,-5.57837
2989.42,0.0325833,0.000109773,12427,2.191,-0.844556,-5.60554
2985.78,0.0326628,0.000110041,12428,2.17405,-0.850819,-5.63275
2982.11,0.0327431,0.000110311,12429,2.15701,-0.857096,-5.66
2978.42,0.0328244,0.000110585,12430,2.13988,-0.863387,-5.68728
2974.71,0.0329064,0.000110861,12431,2.12266,-0.869692,-5.71461
2970.97,0.0329893,0.000111141,12432,2.10536,-0.876011,-5.74197
2967.2,0.0330731,0.000111423,12433,2.08796,-0.882345,-5.76938
2963.41,0.0331578,0.000111708,12434,2.07047,-0.888693,-5.79682
2959.59,0.0332434,0.000111997,12435,2.05289,-0.895056,-5.82431
2955.75,0.0333298,0.000112288,12436,2.03522,-0.901434,-5.85184
2951.88,0.0334172,0.000112582,12437,2.01746,-0.907826,-5.87942
2947.99,0.0335055,0.00011288,12438,1.9996,-0.914234,-5.90703
2944.07,0.0335947,0.00011318,12439,1.98165,-0.920658,-5.93469
2940.13,0.0336849,0.000113484,12440,1.9636,-0.927096,-5.9624
2936.16,0.033776,0.000113791,12441,1.94545,-0.933551,-5.99014
2932.17,0.0338681,0.000114101,12442,1.92721,-0.940021,-6.01793
2928.15,0.0339611,0.000114415,12443,1.90887,-0.946507,-6.04577
2924.1,0.0340552,0.000114732,12444,1.89043,-0.953009,-6.07365
2920.03,0.0341502,0.000115052,12445,1.87189,-0.959527,-6.10158
2915.94,0.0342462,0.000115375,12446,1.85325,-0.966061,-6.12956
2911.81,0.0343433,0.000115702,12447,1.83451,-0.972612,-6.15758
2907.66,0.0344414,0.000116033,12448,1.81566,-0.97918,-6.18565
2903.49,0.0345405,0.000116367,12449,1.79671,-0.985765,-6.21377
2899.29,0.0346406,0.000116704,12450,1.77766,-0.992366,-6.24194
2895.06,0.0347419,0.000117045,12451,1.7585,-0.998985,-6.27015
2890.81,0.0348442,0.00011739,12452,1.73923,-1.00562,-6.29842
2886.53,0.0349476,0.000117738,12453,1.71986,-1.01227,-6.32673
2882.22,0.0350521,0.00011809,12454,1.70038,-1.01895,-6.3551
2877.89,0.0351577,0.000118446,12455,1.68079,-1.02564,-6.38351
2873.53,0.0352644,0.000118806,12456,1.66109,-1.03234,-6.41198
2869.15,0.0353723,0.000119169,12457,1.64127,-1.03907,-6.4405
2864.73,0.0354813,0.000119536,12458,1.62135,-1.04581,-6.46907
2860.3,0.0355915,0.000119908,12459,1.60131,-1.05257,-6.4977
2855.83,0.0357029,0.000120283,12460,1.58115,-1.05935,-6.52638
2851.34,0.0358155,0.000120662,12461,1.56088,-1.06615,-6.55511
2846.82,0.0359293,0.000121046,12462,1.54049,-1.07297,-6.5839
2842.28,0.0360443,0.000121433,12463,1.51999,-1.07981,-6.61274
2837.7,0.0361605,0.000121825,12464,1.49936,-1.08667,-6.64164
2833.1,0.0362781,0.000122221,12465,1.47861,-1.09355,-6.6706
2828.48,0.0363968,0.000122621,12466,1.45775,-1.10044,-6.69961
2823.82,0.0365169,0.000123025,12467,1.43676,-1.10736,-6.72868
2819.14,0.0366383,0.000123434,12468,1.41564,-1.1143,-6.75781
2814.43,0.036761,0.000123848,12469,1.3944,-1.12126,-6.78699
2809.7,0.036885,0.000124265,12470,1.37304,-1.12823,-6.81624
2804.93,0.0370104,0.000124688,12471,1.35154,-1.13523,-6.84554
2800.14,0.0371372,0.000125115,12472,1.32992,-1.14225,-6.87491
2795.32,0.0372654,0.000125547,12473,1.30816,-1.1493,-6.90433
2790.47,0.0373949,0.000125983,12474,1.28628,-1.15636,-6.93382
2785.6,0.0375259,0.000126425,12475,1.26426,-1.16344,-6.96337
2780.7,0.0376584,0.000126871,12476,1.2421,-1.17055,-6.99298
2775.77,0.0377923,0.000127322,12477,1.21982,-1.17768,-7.02266
2770.81,0.0379277,0.000127778,12478,1.19739,-1.18483,-7.0524
2765.82,0.0380645,0.000128239,12479,1.17482,-1.192,-7.0822
2760.81,0.038203,0.000128706,12480,1.15212,-1.1992,-7.11207
2755.76,0.0383429,0.000129177,12481,1.12927,-1.20642,-7.142
2750.69,0.0384844,0.000129654,12482,1.10628,-1.21366,-7.172
2745.59,0.0386276,0.000130136,12483,1.08314,-1.22093,-7.20207
2740.46,0.0387723,0.000130624,12484,1.05986,-1.22822,-7.23221
2735.3,0.0389186,0.000131117,12485,1.03643,-1.23553,-7.26241
2730.12,0.0390666,0.000131615,12486,1.01286,-1.24287,-7.29268
2724.9,0.0392163,0.00013212,12487,0.989125,-1.25024,-7.32302
2719.66,0.0393677,0.00013263,12488,0.965243,-1.25762,-7.35343
2714.38,0.0395208,0.000133145,12489,0.941207,-1.26503,-7.38392
2709.08,0.0396757,0.000133667,12490,0.917015,-1.27247,-7.41447
2703.75,0.0398323,0.000134195,12491,0.892665,-1.27994,-7.4451
2698.39,0.0399907,0.000134729,12492,0.868155,-1.28742,-7.4758
2693,0.040151,0.000135268,12493,0.843485,-1.29494,-7.50657
2687.58,0.0403131,0.000135815,12494,0.818651,-1.30248,-7.53742
2682.13,0.0404771,0.000136367,12495,0.793652,-1.31005,-7.56834
2676.65,0.040643,0.000136926,12496,0.768487,-1.31764,-7.59934
2671.14,0.0408108,0.000137491,12497,0.743154,-1.32526,-7.63041
2665.6,0.0409806,0.000138063,12498,0.71765,-1.33291,-7.66157
2660.03,0.0411523,0.000138642,12499,0.691973,-1.34059,-7.6928
2654.44,0.0413261,0.000139227,12500,0.666122,-1.34829,-7.7241
2648.81,0.041502,0.00013982,12501,0.640095,-1.35603,-7.75549
2643.15,0.0416799,0.000140419,12502,0.613889,-1.36379,-7.78696
2637.46,0.0418599,0.000141026,12503,0.587503,-1.37158,-7.81851
2631.74,0.0420421,0.00014164,12504,0.560934,-1.3794,-7.85014
2625.98,0.0422264,0.000142261,12505,0.53418,-1.38724,-7.88185
2620.2,0.042413,0.000142889,12506,0.507239,-1.39512,-7.91365
2614.39,0.0426018,0.000143525,12507,0.480109,-1.40303,-7.94553
2608.55,0.0427929,0.000144169,12508,0.452788,-1.41097,-7.97749
2602.67,0.0429863,0.000144821,12509,0.425273,-1.41894,-8.00954
2596.77,0.0431821,0.00014548,12510,0.397562,-1.42694,-8.04168
2590.83,0.0433802,0.000146148,12511,0.369652,-1.43497,-8.0739
2584.86,0.0435808,0.000146823,12512,0.341541,-1.44304,-8.10622
2578.86,0.0437838,0.000147507,12513,0.313228,-1.45113,-8.13862
2572.83,0.0439894,0.0001482,12514,0.284708,-1.45926,-8.17111
2566.76,0.0441975,0.000148901,12515,0.25598,-1.46742,-8.20369
2560.67,0.0444081,0.000149611,12516,0.227041,-1.47561,-8.23636
2554.54,0.0446214,0.000150329,12517,0.197888,-1.48384,-8.26913
2548.38,0.0448374,0.000151057,12518,0.168519,-1.4921,-8.30198
2542.19,0.0450561,0.000151794,12519,0.138932,-1.5004,-8.33493
2535.96,0.0452776,0.00015254,12520,0.109122,-1.50873,-8.36798
2529.71,0.0455018,0.000153295,12521,0.0790877,-1.51709,-8.40112
2523.42,0.0457289,0.000154061,12522,0.048826,-1.52549,-8.43436
2517.09,0.0459589,0.000154835,12523,0.0183339,-1.53393,-8.4677
2510.74,0.0461919,0.00015562,12524,-0.0123915,-1.5424,-8.50113
2504.35,0.0464279,0.000156415,12525,-0.0433534,-1.55091,-8.53467
2497.93,0.0466669,0.000157221,12526,-0.0745548,-1.55946,-8.5683
2491.47,0.046909,0.000158036,12527,-0.105999,-1.56804,-8.60203
2484.98,0.0471543,0.000158863,12528,-0.137689,-1.57666,-8.63587
2478.46,0.0474028,0.0001597,12529,-0.169628,-1.58532,-8.66981
2471.91,0.0476546,0.000160548,12530,-0.201819,-1.59402,-8.70386
2465.32,0.0479097,0.000161407,12531,-0.234267,-1.60275,-8.73801
2458.69,0.0481682,0.000162278,12532,-0.266973,-1.61153,-8.77226
2452.03,0.0484301,0.000163161,12533,-0.299943,-1.62035,-8.80662
2445.34,0.0486956,0.000164055,12534,-0.333179,-1.6292,-8.84109
2438.62,0.0489646,0.000164961,12535,-0.366685,-1.6381,-8.87567
2431.85,0.0492372,0.00016588,12536,-0.400465,-1.64704,-8.91036
2425.06,0.0495136,0.000166811,12537,-0.434522,-1.65602,-8.94516
2418.23,0.0497937,0.000167755,12538,-0.468861,-1.66504,-8.98007
2411.36,0.0500777,0.000168711,12539,-0.503485,-1.67411,-9.0151
2404.46,0.0503656,0.000169681,12540,-0.538399,-1.68322,-9.05024
2397.52,0.0506574,0.000170665,12541,-0.573606,-1.69237,-9.08549
2390.55,0.0509534,0.000171662,12542,-0.609111,-1.70157,-9.12086
2383.54,0.0512534,0.000172673,12543,-0.644918,-1.71081,-9.15635
2376.5,0.0515577,0.000173698,12544,-0.681031,-1.7201,-9.19195
2369.42,0.0518663,0.000174737,12545,-0.717456,-1.72944,-9.22768
2362.3,0.0521793,0.000175792,12546,-0.754195,-1.73882,-9.26352
2355.15,0.0524967,0.000176861,12547,-0.791255,-1.74825,-9.29949
2347.96,0.0528186,0.000177946,12548,-0.828639,-1.75772,-9.33558
2340.73,0.0531453,0.000179046,12549,-0.866353,-1.76725,-9.37179
2333.47,0.0534766,0.000180162,12550,-0.904401,-1.77682,-9.40813
2326.17,0.0538128,0.000181295,12551,-0.942788,-1.78644,-9.44459
2318.83,0.0541539,0.000182444,12552,-0.981521,-1.79611,-9.48118
2311.46,0.0545,0.00018361,12553,-1.0206,-1.80584,-9.5179
2304.05,0.0548512,0.000184793,12554,-1.06004,-1.81561,-9.55475
2296.6,0.0552076,0.000185994,12555,-1.09984,-1.82544,-9.59173
2289.11,0.0555694,0.000187213,12556,-1.14,-1.83532,-9.62884
2281.58,0.0559367,0.00018845,12557,-1.18054,-1.84525,-9.66609
2274.02,0.0563094,0.000189706,12558,-1.22145,-1.85524,-9.70346
2266.41,0.0566879,0.000190981,12559,-1.26275,-1.86528,-9.74098
2258.77,0.0570721,0.000192276,12560,-1.30444,-1.87537,-9.77862
2251.09,0.0574623,0.00019359,12561,-1.34652,-1.88553,-9.81641
2243.37,0.0578585,0.000194925,12562,-1.38901,-1.89573,-9.85434
2235.61,0.0582608,0.00019628,12563,-1.4319,-1.906,-9.8924
2227.81,0.0586695,0.000197657,12564,-1.47521,-1.91632,-9.93061
2219.97,0.0590846,0.000199056,12565,-1.51895,-1.92671,-9.96896
2212.09,0.0595063,0.000200476,12566,-1.56311,-1.93715,-10.0074
2204.17,0.0599347,0.00020192,12567,-1.60771,-1.94766,-10.0461
2196.21,0.0603699,0.000203386,12568,-1.65275,-1.95822,-10.0849
2188.21,0.0608122,0.000204876,12569,-1.69824,-1.96885,-10.1238
2180.17,0.0612616,0.00020639,12570,-1.74419,-1.97954,-10.1629
2172.09,0.0617184,0.000207929,12571,-1.79061,-1.99029,-10.2021
2163.96,0.0621827,0.000209493,12572,-1.83751,-2.00111,-10.2415
2155.79,0.0626547,0.000211083,12573,-1.88488,-2.01199,-10.281
2147.59,0.0631346,0.0002127,12574,-1.93275,-2.02294,-10.3207
2139.34,0.0636225,0.000214344,12575,-1.98112,-2.03396,-10.3605
2131.04,0.0641186,0.000216015,12576,-2.02999,-2.04504,-10.4005
2122.71,0.0646231,0.000217715,12577,-2.07939,-2.0562,-10.4407
2114.33,0.0651362,0.000219444,12578,-2.12931,-2.06742,-10.481
2105.91,0.0656582,0.000221202,12579,-2.17976,-2.07872,-10.5215
2097.45,0.0661892,0.000222991,12580,-2.23076,-2.09008,-10.5621
2088.94,0.0667294,0.000224811,12581,-2.28232,-2.10152,-10.6029
2080.39,0.0672792,0.000226663,12582,-2.33444,-2.11304,-10.6438
2071.79,0.0678386,0.000228548,12583,-2.38714,-2.12462,-10.6849
2063.15,0.068408,0.000230466,12584,-2.44043,-2.13629,-10.7262
2054.47,0.0689876,0.000232419,12585,-2.49432,-2.14803,-10.7677
2045.74,0.0695777,0.000234407,12586,-2.54881,-2.15985,-10.8093
2036.96,0.0701784,0.000236431,12587,-2.60392,-2.17175,-10.8511
2028.14,0.0707902,0.000238492,12588,-2.65967,-2.18373,-10.893
2019.27,0.0714132,0.000240591,12589,-2.71607,-2.19579,-10.9351
2010.36,0.0720478,0.000242729,12590,-2.77312,-2.20793,-10.9774
2001.4,0.0726943,0.000244907,12591,-2.83084,-2.22016,-11.0199
1992.4,0.073353,0.000247126,12592,-2.88924,-2.23247,-11.0625
1983.34,0.0740241,0.000249387,12593,-2.94834,-2.24487,-11.1053
1974.24,0.0747081,0.000251691,12594,-3.00815,-2.25735,-11.1483
1965.09,0.0754053,0.00025404,12595,-3.06869,-2.26993,-11.1915
1955.9,0.076116,0.000256434,12596,-3.12997,-2.28259,-11.2348
1946.66,0.0768406,0.000258875,12597,-3.192,-2.29535,-11.2784
1937.36,0.0775795,0.000261365,12598,-3.2548,-2.3082,-11.322
1928.02,0.0783331,0.000263904,12599,-3.31839,-2.32114,-11.3659
1918.63,0.0791017,0.000266493,12600,-3.38279,-2.33418,-11.41
1909.19,0.0798859,0.000269135,12601,-3.448,-2.34731,-11.4542
1899.7,0.0806861,0.000271831,12602,-3.51405,-2.36055,-11.4986
1890.16,0.0815026,0.000274582,12603,-3.58095,-2.37388,-11.5432
1880.57,0.0823361,0.00027739,12604,-3.64873,-2.38731,-11.588
1870.93,0.0831869,0.000280256,12605,-3.71741,-2.40085,-11.6329
1861.23,0.0840557,0.000283183,12606,-3.78699,-2.41449,-11.6781
1851.49,0.0849428,0.000286172,12607,-3.85751,-2.42824,-11.7234
1841.69,0.085849,0.000289225,12608,-3.92898,-2.4421,-11.7689
1831.84,0.0867746,0.000292343,12609,-4.00142,-2.45606,-11.8146
1821.94,0.0877205,0.00029553,12610,-4.07486,-2.47014,-11.8604
1811.98,0.088687,0.000298786,12611,-4.14932,-2.48432,-11.9065
1801.97,0.089675,0.000302115,12612,-4.22483,-2.49863,-11.9527
1791.91,0.0906851,0.000305517,12613,-4.3014,-2.51305,-11.9991
1781.79,0.0917179,0.000308997,12614,-4.37906,-2.52758,-12.0457
1771.62,0.0927742,0.000312556,12615,-4.45784,-2.54224,-12.0924
1761.39,0.0938547,0.000316196,12616,-4.53777,-2.55702,-12.1394
1751.11,0.0949603,0.000319921,12617,-4.61886,-2.57192,-12.1865
1740.77,0.0960917,0.000323733,12618,-4.70116,-2.58694,-12.2337
1730.37,0.0972499,0.000327634,12619,-4.78469,-2.6021,-12.2812
1719.92,0.0984356,0.000331629,12620,-4.86948,-2.61738,-12.3288
1709.41,0.0996498,0.000335719,12621,-4.95556,-2.63279,-12.3766
1698.84,0.100893,0.000339909,12622,-5.04296,-2.64834,-12.4245
1688.21,0.102168,0.000344202,12623,-5.13172,-2.66403,-12.4726
1677.53,0.103473,0.000348601,12624,-5.22188,-2.67985,-12.5209
1666.78,0.104812,0.00035311,12625,-5.31346,-2.69581,-12.5693
1655.98,0.106184,0.000357733,12626,-5.40651,-2.71191,-12.6178
1645.12,0.107591,0.000362474,12627,-5.50106,-2.72816,-12.6665
1634.19,0.109034,0.000367336,12628,-5.59716,-2.74455,-12.7154
1623.2,0.110515,0.000372326,12629,-5.69484,-2.76109,-12.7643
1612.15,0.112035,0.000377447,12630,-5.79415,-2.77778,-12.8134
1601.04,0.113596,0.000382703,12631,-5.89514,-2.79463,-12.8627
1589.87,0.115198,0.000388101,12632,-5.99784,-2.81163,-12.912
1578.63,0.116844,0.000393646,12633,-6.10231,-2.82878,-12.9614
1567.33,0.118535,0.000399343,12634,-6.20859,-2.8461,-13.011
1555.97,0.120273,0.000405197,12635,-6.31675,-2.86358,-13.0606
1544.54,0.122059,0.000411216,12636,-6.42682,-2.88123,-13.1103
1533.05,0.123896,0.000417406,12637,-6.53888,-2.89904,-13.1601
1521.49,0.125786,0.000423773,12638,-6.65297,-2.91702,-13.2099
1509.86,0.127731,0.000430325,12639,-6.76915,-2.93518,-13.2598
1498.16,0.129733,0.000437069,12640,-6.88749,-2.95351,-13.3096
1486.4,0.131794,0.000444014,12641,-7.00806,-2.97201,-13.3596
1474.57,0.133917,0.000451167,12642,-7.13092,-2.9907,-13.4095
1462.67,0.136105,0.000458537,12643,-7.25613,-3.00956,-13.4594
1450.71,0.13836,0.000466134,12644,-7.38379,-3.02862,-13.5092
1438.67,0.140685,0.000473967,12645,-7.51395,-3.04785,-13.559
1426.56,0.143083,0.000482047,12646,-7.64671,-3.06728,-13.6087
1414.38,0.145558,0.000490385,12647,-7.78214,-3.0869,-13.6583
1402.13,0.148113,0.000498992,12648,-7.92033,-3.10671,-13.7078
1389.8,0.150751,0.00050788,12649,-8.06137,-3.12671,-13.7571
1377.41,0.153477,0.000517063,12650,-8.20537,-3.14691,-13.8062
1364.94,0.156294,0.000526554,12651,-8.3524,-3.16731,-13.8552
1352.39,0.159207,0.000536367,12652,-8.50259,-3.18791,-13.9038
1339.78,0.16222,0.000546518,12653,-8.65603,-3.20872,-13.9522
1327.08,0.165338,0.000557024,12654,-8.81284,-3.22972,-14.0002
1314.31,0.168567,0.0005679,12655,-8.97314,-3.25093,-14.0478
1301.47,0.171911,0.000579167,12656,-9.13705,-3.27235,-14.095
1288.54,0.175377,0.000590843,12657,-9.3047,-3.29397,-14.1417
1275.54,0.17897,0.000602948,12658,-9.47623,-3.31579,-14.1879
1262.46,0.182697,0.000615506,12659,-9.65177,-3.33783,-14.2335
1249.3,0.186566,0.00062854,12660,-9.83148,-3.36006,-14.2784
1236.07,0.190583,0.000642074,12661,-10.0155,-3.3825,-14.3226
1222.75,0.194757,0.000656136,12662,-10.204,-3.40515,-14.3659
1209.35,0.199096,0.000670754,12663,-10.3972,-3.42799,-14.4083
1195.87,0.203609,0.000685958,12664,-10.5952,-3.45104,-14.4498
1182.32,0.208306,0.000701782,12665,-10.7983,-3.47427,-14.4901
1168.67,0.213197,0.000718261,12666,-11.0065,-3.4977,-14.5292
1154.95,0.218294,0.000735431,12667,-11.2202,-3.52131,-14.567
1141.15,0.223608,0.000753333,12668,-11.4396,-3.5451,-14.6033
1127.26,0.229152,0.000772011,12669,-11.6648,-3.56906,-14.638
1113.29,0.234939,0.000791509,12670,-11.8962,-3.59318,-14.671
1099.23,0.240986,0.000811879,12671,-12.1339,-3.61744,-14.702
1085.09,0.247306,0.000833173,12672,-12.3783,-3.64185,-14.7308
1070.87,0.253919,0.00085545,12673,-12.6297,-3.66638,-14.7574
1056.57,0.260841,0.000878771,12674,-12.8882,-3.69101,-14.7814
1042.18,0.268093,0.000903203,12675,-13.1543,-3.71572,-14.8026
1027.71,0.275696,0.000928818,12676,-13.4283,-3.7405,-14.8207
1013.15,0.283674,0.000955695,12677,-13.7105,-3.76532,-14.8355
998.516,0.292051,0.000983918,12678,-14.0013,-3.79014,-14.8466
983.798,0.300855,0.00101358,12679,-14.301,-3.81493,-14.8537
968.999,0.310114,0.00104477,12680,-14.6102,-3.83965,-14.8563
954.12,0.319862,0.00107761,12681,-14.9291,-3.86426,-14.8541
939.163,0.330131,0.00111221,12682,-15.2582,-3.88871,-14.8466
924.128,0.340961,0.00114869,12683,-15.598,-3.91294,-14.8332
909.018,0.35239,0.0011872,12684,-15.9491,-3.93688,-14.8134
893.835,0.364464,0.00122788,12685,-16.3118,-3.96045,-14.7865
878.58,0.37723,0.00127089,12686,-16.6867,-3.98357,-14.7519
863.257,0.39074,0.0013164,12687,-17.0744,-4.00614,-14.7086
847.87,0.405052,0.00136462,12688,-17.4754,-4.02805,-14.656
832.421,0.420226,0.00141574,12689,-17.8903,-4.04917,-14.593
816.916,0.436329,0.00146999,12690,-18.3198,-4.06935,-14.5185
801.358,0.453435,0.00152762,12691,-18.7644,-4.08842,-14.4314
785.755,0.471622,0.00158889,12692,-19.2247,-4.1062,-14.3303
770.113,0.490976,0.00165409,12693,-19.7014,-4.12247,-14.2139
754.438,0.511589,0.00172354,12694,-20.195,-4.13697,-14.0803
738.741,0.533561,0.00179756,12695,-20.7062,-4.14943,-13.9279
723.03,0.557,0.00187653,12696,-21.2355,-4.15952,-13.7547
707.318,0.582022,0.00196083,12697,-21.7833,-4.16688,-13.5583
691.616,0.608749,0.00205087,12698,-22.3501,-4.17108,-13.3363
675.94,0.637312,0.0021471,12699,-22.9362,-4.17165,-13.0859
660.306,0.667849,0.00224998,12700,-23.5416,-4.16804,-12.804
644.733,0.7005,0.00235998,12701,-24.1664,-4.15963,-12.4874
629.243,0.735413,0.0024776,12702,-24.8102,-4.14572,-12.1322
613.861,0.772733,0.00260333,12703,-25.4724,-4.12551,-11.7344
598.613,0.8126,0.00273765,12704,-26.1518,-4.09813,-11.2894
583.531,0.855147,0.00288099,12705,-26.8469,-4.06255,-10.7926
568.651,0.900486,0.00303373,12706,-27.5554,-4.01768,-10.2386
554.013,0.948701,0.00319617,12707,-28.2743,-3.96227,-9.62208
539.661,0.999832,0.00336843,12708,-28.9996,-3.89498,-8.93723
