distance,acceleration_a,acceleration_b,tick_index
7980.8,0.00154019,1.54019e-05,12659
7980.78,0.00154021,1.54021e-05,12660
7980.75,0.00154022,1.54022e-05,12661
7980.72,0.00154023,1.54023e-05,12662
7980.69,0.00154024,1.54024e-05,12663
7980.66,0.00154025,1.54025e-05,12664
7980.63,0.00154026,1.54026e-05,12665
7980.59,0.00154028,1.54028e-05,12666
7980.56,0.00154029,1.54029e-05,12667
7980.52,0.00154031,1.54031e-05,12668
7980.48,0.00154032,1.54032e-05,12669
7980.44,0.00154033,1.54033e-05,12670
7980.4,0.00154035,1.54035e-05,12671
7980.36,0.00154037,1.54037e-05,12672
7980.32,0.00154038,1.54038e-05,12673
7980.27,0.0015404,1.5404e-05,12674
7980.23,0.00154042,1.54042e-05,12675
7980.18,0.00154043,1.54043e-05,12676
7980.14,0.00154045,1.54045e-05,12677
7980.09,0.00154047,1.54047e-05,12678
7980.04,0.00154049,1.54049e-05,12679
7979.99,0.00154051,1.54051e-05,12680
7979.94,0.00154053,1.54053e-05,12681
7979.89,0.00154055,1.54055e-05,12682
7979.83,0.00154057,1.54057e-05,12683
7979.78,0.00154059,1.54059e-05,12684
7979.72,0.00154061,1.54061e-05,12685
7979.66,0.00154064,1.54063e-05,12686
7979.61,0.00154066,1.54066e-05,12687
7979.55,0.00154068,1.54068e-05,12688
7979.49,0.0015407,1.5407e-05,12689
7979.42,0.00154073,1.54073e-05,12690
7979.36,0.00154075,1.54075e-05,12691
7979.3,0.00154078,1.54078e-05,12692
7979.23,0.0015408,1.5408e-05,12693
7979.16,0.00154083,1.54083e-05,12694
7979.1,0.00154085,1.54085e-05,12695
7979.03,0.00154088,1.54088e-05,12696
7978.96,0.00154091,1.54091e-05,12697
7978.89,0.00154094,1.54094e-05,12698
7978.81,0.00154096,1.54096e-05,12699
7978.74,0.00154099,1.54099e-05,12700
7978.67,0.00154102,1.54102e-05,12701
7978.59,0.00154105,1.54105e-05,12702
7978.51,0.00154108,1.54108e-05,12703
7978.44,0.00154111,1.54111e-05,12704
7978.36,0.00154114,1.54114e-05,12705
7978.27,0.00154117,1.54117e-05,12706
7978.19,0.0015412,1.5412e-05,12707
7978.11,0.00154124,1.54124e-05,12708
7978.03,0.00154127,1.54127e-05,12709
7977.94,0.0015413,1.5413e-05,12710
7977.85,0.00154133,1.54133e-05,12711
7977.77,0.00154137,1.54137e-05,12712
7977.68,0.0015414,1.5414e-05,12713
7977.59,0.00154144,1.54144e-05,12714
7977.5,0.00154147,1.54147e-05,12715
7977.41,0.00154151,1.54151e-05,12716
7977.31,0.00154154,1.54154e-05,12717
7977.22,0.00154158,1.54158e-05,12718
7977.12,0.00154162,1.54162e-05,12719
7977.03,0.00154165,1.54165e-05,12720
7976.93,0.00154169,1.54169e-05,12721
7976.83,0.00154173,1.54173e-05,12722
7976.73,0.00154177,1.54177e-05,12723
7976.63,0.00154181,1.54181e-05,12724
7976.53,0.00154185,1.54185e-05,12725
7976.42,0.00154189,1.54189e-05,12726
7976.32,0.00154193,1.54193e-05,12727
7976.21,0.00154197,1.54197e-05,12728
7976.1,0.00154201,1.54201e-05,12729
7976,0.00154205,1.54205e-05,12730
7975.89,0.0015421,1.5421e-05,12731
7975.78,0.00154214,1.54214e-05,12732
7975.66,0.00154218,1.54218e-05,12733
7975.55,0.00154222,1.54222e-05,12734
7975.44,0.00154227,1.54227e-05,12735
7975.32,0.00154231,1.54231e-05,12736
7975.21,0.00154236,1.54236e-05,12737
7975.09,0.0015424,1.5424e-05,12738
7974.97,0.00154245,1.54245e-05,12739
7974.85,0.0015425,1.5425e-05,12740
7974.73,0.00154254,1.54254e-05,12741
7974.61,0.00154259,1.54259e-05,12742
7974.48,0.00154264,1.54264e-05,12743
7974.36,0.00154269,1.54269e-05,12744
7974.23,0.00154273,1.54273e-05,12745
7974.11,0.00154278,1.54278e-05,12746
7973.98,0.00154283,1.54283e-05,12747
7973.85,0.00154288,1.54288e-05,12748
7973.72,0.00154293,1.54293e-05,12749
7973.59,0.00154298,1.54298e-05,12750
7973.45,0.00154304,1.54304e-05,12751
7973.32,0.00154309,1.54309e-05,12752
7973.19,0.00154314,1.54314e-05,12753
7973.05,0.00154319,1.54319e-05,12754
7972.91,0.00154325,1.54325e-05,12755
7972.77,0.0015433,1.5433e-05,12756
7972.63,0.00154335,1.54335e-05,12757
7972.49,0.00154341,1.54341e-05,12758
7972.35,0.00154346,1.54346e-05,12759
7972.21,0.00154352,1.54352e-05,12760
7972.06,0.00154357,1.54357e-05,12761
7971.92,0.00154363,1.54363e-05,12762
7971.77,0.00154369,1.54369e-05,12763
7971.62,0.00154374,1.54374e-05,12764
7971.48,0.0015438,1.5438e-05,12765
7971.33,0.00154386,1.54386e-05,12766
7971.17,0.00154392,1.54392e-05,12767
7971.02,0.00154398,1.54398e-05,12768
7970.87,0.00154404,1.54404e-05,12769
7970.71,0.0015441,1.5441e-05,12770
7970.56,0.00154416,1.54416e-05,12771
7970.4,0.00154422,1.54422e-05,12772
7970.24,0.00154428,1.54428e-05,12773
7970.08,0.00154434,1.54434e-05,12774
7969.92,0.0015444,1.5444e-05,12775
7969.76,0.00154447,1.54447e-05,12776
7969.6,0.00154453,1.54453e-05,12777
7969.43,0.00154459,1.54459e-05,12778
7969.27,0.00154466,1.54466e-05,12779
7969.1,0.00154472,1.54472e-05,12780
7968.94,0.00154479,1.54479e-05,12781
7968.77,0.00154485,1.54485e-05,12782
7968.6,0.00154492,1.54492e-05,12783
7968.43,0.00154498,1.54498e-05,12784
7968.25,0.00154505,1.54505e-05,12785
7968.08,0.00154512,1.54512e-05,12786
7967.91,0.00154519,1.54519e-05,12787
7967.73,0.00154525,1.54525e-05,12788
7967.55,0.00154532,1.54532e-05,12789
7967.38,0.00154539,1.54539e-05,12790
7967.2,0.00154546,1.54546e-05,12791
7967.02,0.00154553,1.54553e-05,12792
7966.84,0.0015456,1.5456e-05,12793
7966.65,0.00154567,1.54567e-05,12794
7966.47,0.00154574,1.54574e-05,12795
7966.29,0.00154581,1.54581e-05,12796
7966.1,0.00154589,1.54589e-05,12797
7965.91,0.00154596,1.54596e-05,12798
7965.72,0.00154603,1.54603e-05,12799
7965.53,0.00154611,1.54611e-05,12800
7965.34,0.00154618,1.54618e-05,12801
7965.15,0.00154625,1.54625e-05,12802
7964.96,0.00154633,1.54633e-05,12803
7964.77,0.0015464,1.5464e-05,12804
7964.57,0.00154648,1.54648e-05,12805
7964.37,0.00154656,1.54656e-05,12806
7964.18,0.00154663,1.54663e-05,12807
7963.98,0.00154671,1.54671e-05,12808
7963.78,0.00154679,1.54679e-05,12809
7963.58,0.00154687,1.54687e-05,12810
7963.37,0.00154694,1.54694e-05,12811
7963.17,0.00154702,1.54702e-05,12812
7962.97,0.0015471,1.5471e-05,12813
7962.76,0.00154718,1.54718e-05,12814
7962.55,0.00154726,1.54726e-05,12815
7962.35,0.00154734,1.54734e-05,12816
7962.14,0.00154743,1.54743e-05,12817
7961.93,0.00154751,1.54751e-05,12818
7961.71,0.00154759,1.54759e-05,12819
7961.5,0.00154767,1.54767e-05,12820
7961.29,0.00154776,1.54776e-05,12821
7961.07,0.00154784,1.54784e-05,12822
7960.86,0.00154792,1.54792e-05,12823
7960.64,0.00154801,1.54801e-05,12824
7960.42,0.00154809,1.54809e-05,12825
7960.2,0.00154818,1.54818e-05,12826
7959.98,0.00154826,1.54826e-05,12827
7959.76,0.00154835,1.54835e-05,12828
7959.54,0.00154844,1.54844e-05,12829
7959.31,0.00154852,1.54852e-05,12830
7959.09,0.00154861,1.54861e-05,12831
7958.86,0.0015487,1.5487e-05,12832
7958.63,0.00154879,1.54879e-05,12833
7958.4,0.00154888,1.54888e-05,12834
7958.17,0.00154897,1.54897e-05,12835
7957.94,0.00154906,1.54906e-05,12836
7957.71,0.00154915,1.54915e-05,12837
7957.48,0.00154924,1.54924e-05,12838
7957.24,0.00154933,1.54933e-05,12839
7957.01,0.00154942,1.54942e-05,12840
7956.77,0.00154951,1.54951e-05,12841
7956.53,0.00154961,1.54961e-05,12842
7956.29,0.0015497,1.5497e-05,12843
7956.05,0.00154979,1.54979e-05,12844
7955.81,0.00154989,1.54989e-05,12845
7955.57,0.00154998,1.54998e-05,12846
7955.32,0.00155008,1.55008e-05,12847
7955.08,0.00155017,1.55017e-05,12848
7954.83,0.00155027,1.55027e-05,12849
7954.58,0.00155037,1.55037e-05,12850
7954.33,0.00155046,1.55046e-05,12851
7954.08,0.00155056,1.55056e-05,12852
7953.83,0.00155066,1.55066e-05,12853
7953.58,0.00155076,1.55076e-05,12854
7953.33,0.00155086,1.55086e-05,12855
7953.07,0.00155095,1.55095e-05,12856
7952.82,0.00155105,1.55105e-05,12857
7952.56,0.00155115,1.55115e-05,12858
7952.3,0.00155126,1.55126e-05,12859
7952.04,0.00155136,1.55136e-05,12860
7951.78,0.00155146,1.55146e-05,12861
7951.52,0.00155156,1.55156e-05,12862
7951.26,0.00155166,1.55166e-05,12863
7950.99,0.00155177,1.55177e-05,12864
7950.73,0.00155187,1.55187e-05,12865
7950.46,0.00155197,1.55197e-05,12866
7950.2,0.00155208,1.55208e-05,12867
7949.93,0.00155218,1.55218e-05,12868
7949.66,0.00155229,1.55229e-05,12869
7949.39,0.00155239,1.55239e-05,12870
7949.11,0.0015525,1.5525e-05,12871
7948.84,0.00155261,1.55261e-05,12872
7948.57,0.00155271,1.55271e-05,12873
7948.29,0.00155282,1.55282e-05,12874
7948.01,0.00155293,1.55293e-05,12875
7947.74,0.00155304,1.55304e-05,12876
7947.46,0.00155315,1.55315e-05,12877
7947.18,0.00155326,1.55326e-05,12878
7946.9,0.00155337,1.55337e-05,12879
7946.61,0.00155348,1.55348e-05,12880
7946.33,0.00155359,1.55359e-05,12881
7946.05,0.0015537,1.5537e-05,12882
7945.76,0.00155381,1.55381e-05,12883
7945.47,0.00155392,1.55392e-05,12884
7945.18,0.00155404,1.55404e-05,12885
7944.89,0.00155415,1.55415e-05,12886
7944.6,0.00155426,1.55426e-05,12887
7944.31,0.00155438,1.55438e-05,12888
7944.02,0.00155449,1.55449e-05,12889
7943.73,0.00155461,1.55461e-05,12890
7943.43,0.00155472,1.55472e-05,12891
7943.13,0.00155484,1.55484e-05,12892
7942.84,0.00155496,1.55496e-05,12893
7942.54,0.00155507,1.55507e-05,12894
7942.24,0.00155519,1.55519e-05,12895
7941.94,0.00155531,1.55531e-05,12896
7941.63,0.00155543,1.55543e-05,12897
7941.33,0.00155554,1.55555e-05,12898
7941.03,0.00155566,1.55566e-05,12899
7940.72,0.00155578,1.55578e-05,12900
7940.41,0.0015559,1.5559e-05,12901
7940.1,0.00155603,1.55603e-05,12902
7939.79,0.00155615,1.55615e-05,12903
7939.48,0.00155627,1.55627e-05,12904
7939.17,0.00155639,1.55639e-05,12905
7938.86,0.00155651,1.55651e-05,12906
7938.55,0.00155664,1.55664e-05,12907
7938.23,0.00155676,1.55676e-05,12908
7937.91,0.00155688,1.55688e-05,12909
7937.6,0.00155701,1.55701e-05,12910
7937.28,0.00155713,1.55713e-05,12911
7936.96,0.00155726,1.55726e-05,12912
7936.64,0.00155739,1.55739e-05,12913
7936.31,0.00155751,1.55751e-05,12914
7935.99,0.00155764,1.55764e-05,12915
7935.67,0.00155777,1.55777e-05,12916
7935.34,0.00155789,1.55789e-05,12917
7935.01,0.00155802,1.55802e-05,12918
7934.69,0.00155815,1.55815e-05,12919
7934.36,0.00155828,1.55828e-05,12920
7934.03,0.00155841,1.55841e-05,12921
7933.7,0.00155854,1.55854e-05,12922
7933.36,0.00155867,1.55867e-05,12923
7933.03,0.0015588,1.5588e-05,12924
7932.69,0.00155893,1.55893e-05,12925
7932.36,0.00155907,1.55907e-05,12926
7932.02,0.0015592,1.5592e-05,12927
7931.68,0.00155933,1.55933e-05,12928
7931.34,0.00155947,1.55947e-05,12929
7931,0.0015596,1.5596e-05,12930
7930.66,0.00155973,1.55973e-05,12931
7930.32,0.00155987,1.55987e-05,12932
7929.97,0.00156,1.56e-05,12933
7929.63,0.00156014,1.56014e-05,12934
7929.28,0.00156028,1.56028e-05,12935
7928.93,0.00156041,1.56041e-05,12936
7928.58,0.00156055,1.56055e-05,12937
7928.23,0.00156069,1.56069e-05,12938
7927.88,0.00156083,1.56083e-05,12939
7927.53,0.00156097,1.56097e-05,12940
7927.18,0.00156111,1.56111e-05,12941
7926.82,0.00156124,1.56124e-05,12942
7926.46,0.00156139,1.56139e-05,12943
7926.11,0.00156153,1.56153e-05,12944
7925.75,0.00156167,1.56167e-05,12945
7925.39,0.00156181,1.56181e-05,12946
7925.03,0.00156195,1.56195e-05,12947
7924.67,0.00156209,1.56209e-05,12948
7924.3,0.00156224,1.56224e-05,12949
7923.94,0.00156238,1.56238e-05,12950
7923.57,0.00156252,1.56252e-05,12951
7923.21,0.00156267,1.56267e-05,12952
7922.84,0.00156281,1.56281e-05,12953
7922.47,0.00156296,1.56296e-05,12954
7922.1,0.00156311,1.56311e-05,12955
7921.73,0.00156325,1.56325e-05,12956
7921.36,0.0015634,1.5634e-05,12957
7920.98,0.00156355,1.56355e-05,12958
7920.61,0.00156369,1.56369e-05,12959
7920.23,0.00156384,1.56384e-05,12960
7919.85,0.00156399,1.56399e-05,12961
7919.48,0.00156414,1.56414e-05,12962
7919.1,0.00156429,1.56429e-05,12963
7918.72,0.00156444,1.56444e-05,12964
7918.34,0.00156459,1.56459e-05,12965
7917.95,0.00156474,1.56474e-05,12966
7917.57,0.0015649,1.5649e-05,12967
7917.18,0.00156505,1.56505e-05,12968
7916.8,0.0015652,1.5652e-05,12969
7916.41,0.00156535,1.56535e-05,12970
7916.02,0.00156551,1.56551e-05,12971
7915.63,0.00156566,1.56566e-05,12972
7915.24,0.00156582,1.56582e-05,12973
7914.85,0.00156597,1.56597e-05,12974
7914.45,0.00156613,1.56613e-05,12975
7914.06,0.00156628,1.56628e-05,12976
7913.66,0.00156644,1.56644e-05,12977
7913.26,0.0015666,1.5666e-05,12978
7912.87,0.00156676,1.56676e-05,12979
7912.47,0.00156691,1.56691e-05,12980
7912.07,0.00156707,1.56707e-05,12981
7911.66,0.00156723,1.56723e-05,12982
7911.26,0.00156739,1.56739e-05,12983
7910.86,0.00156755,1.56755e-05,12984
7910.45,0.00156771,1.56771e-05,12985
7910.05,0.00156787,1.56787e-05,12986
7909.64,0.00156804,1.56804e-05,12987
7909.23,0.0015682,1.5682e-05,12988
7908.82,0.00156836,1.56836e-05,12989
7908.41,0.00156852,1.56852e-05,12990
7908,0.00156869,1.56869e-05,12991
7907.58,0.00156885,1.56885e-05,12992
7907.17,0.00156902,1.56902e-05,12993
7906.75,0.00156918,1.56918e-05,12994
7906.33,0.00156935,1.56935e-05,12995
7905.92,0.00156951,1.56951e-05,12996
7905.5,0.00156968,1.56968e-05,12997
7905.08,0.00156985,1.56985e-05,12998
7904.65,0.00157001,1.57001e-05,12999
7904.23,0.00157018,1.57018e-05,13000
7903.81,0.00157035,1.57035e-05,13001
7903.38,0.00157052,1.57052e-05,13002
7902.96,0.00157069,1.57069e-05,13003
7902.53,0.00157086,1.57086e-05,13004
7902.1,0.00157103,1.57103e-05,13005
7901.67,0.0015712,1.5712e-05,13006
7901.24,0.00157137,1.57137e-05,13007
7900.81,0.00157154,1.57154e-05,13008
7900.37,0.00157172,1.57172e-05,13009
7899.94,0.00157189,1.57189e-05,13010
7899.5,0.00157206,1.57206e-05,13011
7899.07,0.00157224,1.57224e-05,13012
7898.63,0.00157241,1.57241e-05,13013
7898.19,0.00157259,1.57258e-05,13014
7897.75,0.00157276,1.57276e-05,13015
7897.3,0.00157294,1.57294e-05,13016
7896.86,0.00157311,1.57311e-05,13017
7896.42,0.00157329,1.57329e-05,13018
7895.97,0.00157347,1.57347e-05,13019
7895.53,0.00157365,1.57365e-05,13020
7895.08,0.00157382,1.57382e-05,13021
7894.63,0.001574,1.574e-05,13022
7894.18,0.00157418,1.57418e-05,13023
7893.73,0.00157436,1.57436e-05,13024
7893.28,0.00157454,1.57454e-05,13025
7892.82,0.00157472,1.57472e-05,13026
7892.37,0.0015749,1.5749e-05,13027
7891.91,0.00157509,1.57509e-05,13028
7891.46,0.00157527,1.57527e-05,13029
7891,0.00157545,1.57545e-05,13030
7890.54,0.00157564,1.57564e-05,13031
7890.08,0.00157582,1.57582e-05,13032
7889.61,0.001576,1.576e-05,13033
7889.15,0.00157619,1.57619e-05,13034
7888.69,0.00157637,1.57637e-05,13035
7888.22,0.00157656,1.57656e-05,13036
7887.76,0.00157675,1.57675e-05,13037
7887.29,0.00157693,1.57693e-05,13038
7886.82,0.00157712,1.57712e-05,13039
7886.35,0.00157731,1.57731e-05,13040
7885.88,0.0015775,1.5775e-05,13041
7885.41,0.00157769,1.57769e-05,13042
7884.93,0.00157788,1.57788e-05,13043
7884.46,0.00157807,1.57807e-05,13044
7883.98,0.00157826,1.57826e-05,13045
7883.5,0.00157845,1.57845e-05,13046
7883.03,0.00157864,1.57864e-05,13047
7882.55,0.00157883,1.57883e-05,13048
7882.07,0.00157902,1.57902e-05,13049
7881.58,0.00157922,1.57922e-05,13050
7881.1,0.00157941,1.57941e-05,13051
7880.62,0.00157961,1.57961e-05,13052
7880.13,0.0015798,1.5798e-05,13053
7879.65,0.00157999,1.57999e-05,13054
7879.16,0.00158019,1.58019e-05,13055
7878.67,0.00158039,1.58039e-05,13056
7878.18,0.00158058,1.58058e-05,13057
7877.69,0.00158078,1.58078e-05,13058
7877.19,0.00158098,1.58098e-05,13059
7876.7,0.00158118,1.58118e-05,13060
7876.21,0.00158138,1.58138e-05,13061
7875.71,0.00158157,1.58157e-05,13062
7875.21,0.00158177,1.58177e-05,13063
7874.71,0.00158197,1.58197e-05,13064
7874.21,0.00158218,1.58218e-05,13065
7873.71,0.00158238,1.58238e-05,13066
7873.21,0.00158258,1.58258e-05,13067
7872.71,0.00158278,1.58278e-05,13068
7872.2,0.00158298,1.58298e-05,13069
7871.7,0.00158319,1.58319e-05,13070
7871.19,0.00158339,1.58339e-05,13071
7870.68,0.00158359,1.58359e-05,13072
7870.18,0.0015838,1.5838e-05,13073
7869.66,0.00158401,1.58401e-05,13074
7869.15,0.00158421,1.58421e-05,13075
7868.64,0.00158442,1.58442e-05,13076
7868.13,0.00158462,1.58462e-05,13077
7867.61,0.00158483,1.58483e-05,13078
7867.1,0.00158504,1.58504e-05,13079
7866.58,0.00158525,1.58525e-05,13080
7866.06,0.00158546,1.58546e-05,13081
7865.54,0.00158567,1.58567e-05,13082
7865.02,0.00158588,1.58588e-05,13083
7864.5,0.00158609,1.58609e-05,13084
7863.98,0.0015863,1.5863e-05,13085
7863.45,0.00158651,1.58651e-05,13086
7862.92,0.00158672,1.58672e-05,13087
7862.4,0.00158693,1.58693e-05,13088
7861.87,0.00158715,1.58715e-05,13089
7861.34,0.00158736,1.58736e-05,13090
7860.81,0.00158758,1.58758e-05,13091
7860.28,0.00158779,1.58779e-05,13092
7859.75,0.00158801,1.58801e-05,13093
7859.21,0.00158822,1.58822e-05,13094
7858.68,0.00158844,1.58844e-05,13095
7858.14,0.00158865,1.58865e-05,13096
7857.6,0.00158887,1.58887e-05,13097
7857.07,0.00158909,1.58909e-05,13098
7856.53,0.00158931,1.58931e-05,13099
7855.98,0.00158953,1.58953e-05,13100
7855.44,0.00158975,1.58975e-05,13101
7854.9,0.00158997,1.58997e-05,13102
7854.35,0.00159019,1.59019e-05,13103
7853.81,0.00159041,1.59041e-05,13104
7853.26,0.00159063,1.59063e-05,13105
7852.71,0.00159085,1.59085e-05,13106
7852.16,0.00159107,1.59107e-05,13107
7851.61,0.0015913,1.5913e-05,13108
7851.06,0.00159152,1.59152e-05,13109
7850.51,0.00159175,1.59175e-05,13110
7849.95,0.00159197,1.59197e-05,13111
7849.4,0.0015922,1.5922e-05,13112
7848.84,0.00159242,1.59242e-05,13113
7848.28,0.00159265,1.59265e-05,13114
7847.72,0.00159287,1.59287e-05,13115
7847.16,0.0015931,1.5931e-05,13116
7846.6,0.00159333,1.59333e-05,13117
7846.04,0.00159356,1.59356e-05,13118
7845.48,0.00159379,1.59379e-05,13119
7844.91,0.00159402,1.59402e-05,13120
7844.35,0.00159425,1.59425e-05,13121
7843.78,0.00159448,1.59448e-05,13122
7843.21,0.00159471,1.59471e-05,13123
7842.64,0.00159494,1.59494e-05,13124
7842.07,0.00159517,1.59517e-05,13125
7841.5,0.00159541,1.5954e-05,13126
7840.92,0.00159564,1.59564e-05,13127
7840.35,0.00159587,1.59587e-05,13128
7839.77,0.00159611,1.59611e-05,13129
7839.2,0.00159634,1.59634e-05,13130
7838.62,0.00159658,1.59658e-05,13131
7838.04,0.00159681,1.59681e-05,13132
7837.46,0.00159705,1.59705e-05,13133
7836.88,0.00159729,1.59729e-05,13134
7836.3,0.00159752,1.59752e-05,13135
7835.71,0.00159776,1.59776e-05,13136
7835.13,0.001598,1.598e-05,13137
7834.54,0.00159824,1.59824e-05,13138
7833.95,0.00159848,1.59848e-05,13139
7833.37,0.00159872,1.59872e-05,13140
7832.77,0.00159896,1.59896e-05,13141
7832.18,0.0015992,1.5992e-05,13142
7831.59,0.00159944,1.59944e-05,13143
7831,0.00159969,1.59969e-05,13144
7830.4,0.00159993,1.59993e-05,13145
7829.81,0.00160017,1.60017e-05,13146
7829.21,0.00160042,1.60042e-05,13147
7828.61,0.00160066,1.60066e-05,13148
7828.01,0.00160091,1.60091e-05,13149
7827.41,0.00160115,1.60115e-05,13150
7826.81,0.0016014,1.6014e-05,13151
7826.21,0.00160165,1.60165e-05,13152
7825.6,0.00160189,1.60189e-05,13153
7825,0.00160214,1.60214e-05,13154
7824.39,0.00160239,1.60239e-05,13155
7823.78,0.00160264,1.60264e-05,13156
7823.17,0.00160289,1.60289e-05,13157
7822.56,0.00160314,1.60314e-05,13158
7821.95,0.00160339,1.60339e-05,13159
7821.34,0.00160364,1.60364e-05,13160
7820.73,0.00160389,1.60389e-05,13161
7820.11,0.00160414,1.60414e-05,13162
7819.5,0.0016044,1.6044e-05,13163
7818.88,0.00160465,1.60465e-05,13164
7818.26,0.0016049,1.6049e-05,13165
7817.64,0.00160516,1.60516e-05,13166
7817.02,0.00160541,1.60541e-05,13167
7816.4,0.00160567,1.60567e-05,13168
7815.77,0.00160592,1.60592e-05,13169
7815.15,0.00160618,1.60618e-05,13170
7814.52,0.00160644,1.60644e-05,13171
7813.9,0.0016067,1.6067e-05,13172
7813.27,0.00160695,1.60695e-05,13173
7812.64,0.00160721,1.60721e-05,13174
7812.01,0.00160747,1.60747e-05,13175
7811.38,0.00160773,1.60773e-05,13176
7810.74,0.00160799,1.60799e-05,13177
7810.11,0.00160825,1.60825e-05,13178
7809.47,0.00160852,1.60852e-05,13179
7808.84,0.00160878,1.60878e-05,13180
7808.2,0.00160904,1.60904e-05,13181
7807.56,0.0016093,1.6093e-05,13182
7806.92,0.00160957,1.60957e-05,13183
7806.28,0.00160983,1.60983e-05,13184
7805.64,0.0016101,1.6101e-05,13185
7804.99,0.00161036,1.61036e-05,13186
7804.35,0.00161063,1.61063e-05,13187
7803.7,0.0016109,1.6109e-05,13188
7803.05,0.00161116,1.61116e-05,13189
7802.4,0.00161143,1.61143e-05,13190
7801.75,0.0016117,1.6117e-05,13191
7801.1,0.00161197,1.61197e-05,13192
7800.45,0.00161224,1.61224e-05,13193
7799.8,0.00161251,1.61251e-05,13194
7799.14,0.00161278,1.61278e-05,13195
7798.49,0.00161305,1.61305e-05,13196
7797.83,0.00161332,1.61332e-05,13197
7797.17,0.0016136,1.6136e-05,13198
7796.51,0.00161387,1.61387e-05,13199
7795.85,0.00161414,1.61414e-05,13200
7795.19,0.00161442,1.61442e-05,13201
7794.53,0.00161469,1.61469e-05,13202
7793.86,0.00161497,1.61497e-05,13203
7793.2,0.00161524,1.61524e-05,13204
7792.53,0.00161552,1.61552e-05,13205
7791.86,0.00161579,1.61579e-05,13206
7791.2,0.00161607,1.61607e-05,13207
7790.53,0.00161635,1.61635e-05,13208
7789.85,0.00161663,1.61663e-05,13209
7789.18,0.00161691,1.61691e-05,13210
7788.51,0.00161719,1.61719e-05,13211
7787.83,0.00161747,1.61747e-05,13212
7787.16,0.00161775,1.61775e-05,13213
7786.48,0.00161803,1.61803e-05,13214
7785.8,0.00161831,1.61831e-05,13215
7785.12,0.0016186,1.6186e-05,13216
7784.44,0.00161888,1.61888e-05,13217
7783.76,0.00161916,1.61916e-05,13218
7783.07,0.00161945,1.61945e-05,13219
7782.39,0.00161973,1.61973e-05,13220
7781.7,0.00162002,1.62002e-05,13221
7781.02,0.0016203,1.6203e-05,13222
7780.33,0.00162059,1.62059e-05,13223
7779.64,0.00162088,1.62088e-05,13224
7778.95,0.00162117,1.62117e-05,13225
7778.25,0.00162145,1.62145e-05,13226
7777.56,0.00162174,1.62174e-05,13227
7776.87,0.00162203,1.62203e-05,13228
7776.17,0.00162232,1.62232e-05,13229
7775.48,0.00162261,1.62261e-05,13230
7774.78,0.0016229,1.6229e-05,13231
7774.08,0.0016232,1.6232e-05,13232
7773.38,0.00162349,1.62349e-05,13233
7772.68,0.00162378,1.62378e-05,13234
7771.97,0.00162408,1.62408e-05,13235
7771.27,0.00162437,1.62437e-05,13236
7770.56,0.00162467,1.62467e-05,13237
7769.86,0.00162496,1.62496e-05,13238
7769.15,0.00162526,1.62526e-05,13239
7768.44,0.00162555,1.62555e-05,13240
7767.73,0.00162585,1.62585e-05,13241
7767.02,0.00162615,1.62615e-05,13242
7766.31,0.00162645,1.62645e-05,13243
7765.59,0.00162675,1.62675e-05,13244
7764.88,0.00162705,1.62705e-05,13245
7764.16,0.00162735,1.62735e-05,13246
7763.45,0.00162765,1.62765e-05,13247
7762.73,0.00162795,1.62795e-05,13248
7762.01,0.00162825,1.62825e-05,13249
7761.29,0.00162855,1.62855e-05,13250
7760.57,0.00162885,1.62885e-05,13251
7759.84,0.00162916,1.62916e-05,13252
7759.12,0.00162946,1.62946e-05,13253
7758.39,0.00162977,1.62977e-05,13254
7757.66,0.00163007,1.63007e-05,13255
7756.94,0.00163038,1.63038e-05,13256
7756.21,0.00163069,1.63069e-05,13257
7755.48,0.00163099,1.63099e-05,13258
7754.74,0.0016313,1.6313e-05,13259
7754.01,0.00163161,1.63161e-05,13260
7753.28,0.00163192,1.63192e-05,13261
7752.54,0.00163223,1.63223e-05,13262
7751.8,0.00163254,1.63254e-05,13263
7751.07,0.00163285,1.63285e-05,13264
7750.33,0.00163316,1.63316e-05,13265
7749.59,0.00163347,1.63347e-05,13266
7748.85,0.00163379,1.63379e-05,13267
7748.1,0.0016341,1.6341e-05,13268
7747.36,0.00163441,1.63441e-05,13269
7746.61,0.00163473,1.63473e-05,13270
7745.87,0.00163504,1.63504e-05,13271
7745.12,0.00163536,1.63536e-05,13272
7744.37,0.00163567,1.63567e-05,13273
7743.62,0.00163599,1.63599e-05,13274
7742.87,0.00163631,1.63631e-05,13275
7742.12,0.00163663,1.63663e-05,13276
7741.36,0.00163695,1.63695e-05,13277
7740.61,0.00163727,1.63727e-05,13278
7739.85,0.00163759,1.63759e-05,13279
7739.09,0.00163791,1.63791e-05,13280
7738.33,0.00163823,1.63823e-05,13281
7737.57,0.00163855,1.63855e-05,13282
7736.81,0.00163887,1.63887e-05,13283
7736.05,0.00163919,1.63919e-05,13284
7735.29,0.00163952,1.63952e-05,13285
7734.52,0.00163984,1.63984e-05,13286
7733.76,0.00164017,1.64017e-05,13287
7732.99,0.00164049,1.64049e-05,13288
7732.22,0.00164082,1.64082e-05,13289
7731.45,0.00164115,1.64115e-05,13290
7730.68,0.00164147,1.64147e-05,13291
7729.91,0.0016418,1.6418e-05,13292
7729.13,0.00164213,1.64213e-05,13293
7728.36,0.00164246,1.64246e-05,13294
